url,all_info,Business Category,Booth Number,Brand,Website,Company Profile,Youtube
https://www.secutech.com/26/en/exdetail.aspx?eid=209,"['Business Category\tSmart Building/Homes', 'Booth Number\t702', 'Brand\t', 'Self-owned：HEART (Taiwan)', 'Self-owned：HEART TECH ENTERPRISE CO., LTD. (Taiwan)', '', 'Website\thttp://www.heartweb.com.tw', 'Company Profile\tHeart Tech Enterprise Co., Ltd. Taiwan-based manufacturer with 35+ years of experience', 'Enterprise & industrial Access Controllers for secure facilities', 'RFID / biometrics / mobile credential support', 'Multi-door controllers with PoE & IoT readiness', 'High stability for factories, campuses & smart buildings', 'Flexible system integration via open protocols & APIs', 'OEM / ODM customization for hardware & firmware', 'Trusted by global system integrators and solution providers', 'Youtube\thttps://youtube.com/shorts/yhWKF9RmGG8?feature=share', '']",Smart Building/Homes,702,Self-owned：HEART (Taiwan),http://www.heartweb.com.tw,"Heart Tech Enterprise Co., Ltd. Taiwan-based manufacturer with 35+ years of experience",https://youtube.com/shorts/yhWKF9RmGG8?feature=share
https://www.secutech.com/26/en/exdetail.aspx?eid=3054,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t331', 'Brand\t', 'Website\thttp://www.hfietech.com', 'Company Profile\tHengFeng team has 25 years of product development experiences, including QVGA, VGA and SXGA infrared camera modules, provides customized specification development services. The products are widely used in security monitoring, temperature measurement, forest fire prevention, power temperature measurement and driving assistance in various application scenarios.', '', '>Customized and OEM infrared thermal imaging module', '>Infrared detector packaging (including wafer level, ceramic packaging, metal packaging)', 'Youtube\thttps://www.youtube.com/@hfie2018', '']",Active/Passive Fire Safety,331,,http://www.hfietech.com,"HengFeng team has 25 years of product development experiences, including QVGA, VGA and SXGA infrared camera modules, provides customized specification development services. The products are widely used in security monitoring, temperature measurement, forest fire prevention, power temperature measurement and driving assistance in various application scenarios.",https://www.youtube.com/@hfie2018
https://www.secutech.com/26/en/exdetail.aspx?eid=103,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t811', 'Brand\t', 'Self-owned：車威視 (Taiwan)', 'Self-owned：HI SHARP (Taiwan)', '', 'Website\thttp://www.hisharp.com.tw', 'Company Profile\tHI SHARP INTELLIGENCE TECHNOLOGY is guided by the vision of “Smart Surveillance, All in HI SHARP” and upholds the business philosophy of confidence, sincerity, patience, and perseverance as it continues to deepen its presence in the security industry.', '', 'We strategically focuses on three core areas—smart surveillance, intelligent in-vehicle solutions, and consumer security—driving industry upgrades and laying a solid foundation for the company’s long-term and sustainable development.', '', 'Youtube\thttps://reurl.cc/0aN9xo', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",811,Self-owned：車威視 (Taiwan),http://www.hisharp.com.tw,"HI SHARP INTELLIGENCE TECHNOLOGY is guided by the vision of “Smart Surveillance, All in HI SHARP” and upholds the business philosophy of confidence, sincerity, patience, and perseverance as it continues to deepen its presence in the security industry.",https://reurl.cc/0aN9xo
https://www.secutech.com/26/en/exdetail.aspx?eid=5202,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t1151', 'Brand\t', 'Website\thttp://https://shoka-stick.jp', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,1151,,http://https://shoka-stick.jp,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3160,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1025', 'Brand\t', 'Website\thttp://www.hemiyl.com', 'Company Profile\tHigh-entropy alloys represent a new field of materials science in the 21st century. The company was founded at Tsinghua University by Dr. Jien-Wei Yeh and Dr. SJ Lin.', 'Spark-free entropy alloys are high-strength alloys that are beryllium-free, lead-free, and non-toxic. They possess a hardness greater than HRC32, along with superior properties such as low density, high tensile strength, spark-free operation, non-magnetic properties, corrosion resistance, and oxidation resistance.', 'Youtube\t']",Active/Passive Fire Safety,1025,,http://www.hemiyl.com,High-entropy alloys represent a new field of materials science in the 21st century. The company was founded at Tsinghua University by Dr. Jien-Wei Yeh and Dr. SJ Lin.,
https://www.secutech.com/26/en/exdetail.aspx?eid=5223,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Self-owned：HiOO純粹天然香氛品牌 (Taiwan)', 'Self-owned：海悅廣告 (Taiwan)', '', 'Website\thttp://www.hiyesbuild.com.tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,831,Self-owned：HiOO純粹天然香氛品牌 (Taiwan),http://www.hiyesbuild.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5207,"['Business Category\tSmart Building/Homes', 'Booth Number\t003', 'Brand\t', 'Self-owned：HONFU (Taiwan)', '', 'Website\thttp://www.honfu.com.tw', 'Company Profile\tHonfu Technology Corp. combines three decades of expertise with proactive solutions in electronic component distribution and OEM services. Our expert engineering team delivers technical solutions and manufacturing excellence for global brands.', '', 'Adapting to the new era after pandemic, we continue to grow and expand our reach. In 2024, Honfu launched our surveillance brand, featuring our core PoE product line. This is a major step into the global market, with more suitable products coming soon.', '', '', '', '', '', 'Youtube\thttps://honfu.com.tw/en/products.php', '']",Smart Building/Homes,003,Self-owned：HONFU (Taiwan),http://www.honfu.com.tw,Honfu Technology Corp. combines three decades of expertise with proactive solutions in electronic component distribution and OEM services. Our expert engineering team delivers technical solutions and manufacturing excellence for global brands.,https://honfu.com.tw/en/products.php
https://www.secutech.com/26/en/exdetail.aspx?eid=5251,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t837', 'Brand\t', 'Website\thttp://-', 'Company Profile\t', 'Youtube\t']",Factory & Environmental Safety and Health,837,,http://-,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5221,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Website\thttp://www.honhui-group.com/tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,831,,http://www.honhui-group.com/tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=102,"['Business Category\tSmart Building/Homes', 'Booth Number\t427', 'Brand\t', 'Self-owned：HUNT (Taiwan)', '', 'Website\thttp://www.hunt.com.tw', 'Company Profile\tHunt Electronic Co., Ltd is one of the leading surveillance solution system manufacturers in Taiwan. Established in 1988, we have won awards and earned trusts from customers along the way with experience in analog systems and network solutions. We mainly provide OEM/ODM services around the world and offer our customers services of top standard in high flexibility. For our vision, we wish not only to perfect our performance in this ever-changing industry but also make contribution to world peace.', 'Youtube\thttps://www.youtube.com/watch?v=sQYX55uRCr8', '']",Smart Building/Homes,427,Self-owned：HUNT (Taiwan),http://www.hunt.com.tw,"Hunt Electronic Co., Ltd is one of the leading surveillance solution system manufacturers in Taiwan. Established in 1988, we have won awards and earned trusts from customers along the way with experience in analog systems and network solutions. We mainly provide OEM/ODM services around the world and offer our customers services of top standard in high flexibility. For our vision, we wish not only to perfect our performance in this ever-changing industry but also make contribution to world peace.",https://www.youtube.com/watch?v=sQYX55uRCr8
https://www.secutech.com/26/en/exdetail.aspx?eid=3001,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t619', 'Brand\t', 'Other Represented：TASSTA (Europe)', '', 'Website\thttp://www.innotrust.com.tw', 'Company Profile\tiNNOTRUST, a branding company that focuses on offering networking products, serves with wireless communication and wired products for enterprises and homes under multiple brands, including Ubiquiti/UniFi, Alpha Technologies...etc.', '', ""Innovation, Partnership, Confidence. These are iNNOTRUST's core values."", '', 'Our team is made up of enthusiastic experts that come from various professional backgrounds. The best of the best have come together from different fields to form iNNOTRUST, the perfect tech startup.', 'Youtube\t']",Disaster Prevention and Rescue,619,Other Represented：TASSTA (Europe),http://www.innotrust.com.tw,"iNNOTRUST, a branding company that focuses on offering networking products, serves with wireless communication and wired products for enterprises and homes under multiple brands, including Ubiquiti/UniFi, Alpha Technologies...etc.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5256,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1020', 'Brand\t', 'Website\thttp://ct.tnu.edu.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,1020,,http://ct.tnu.edu.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3088,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t425', 'Brand\t', 'Self-owned：INTELLINET- 以太聯 (Europe)', '', 'Website\thttp://www.icintracom.com.tw', 'Company Profile\tIntellinet Network Solutions provides reliable PoE products for business infrastructure. Our PoE switches, injectors, and extenders use Self-Healing Network technology to reduce downtime and ensure seamless connectivity across security, A/V, electrical, datacom, and telephony.', '', 'We offer easy-to-install PoE solutions that help SMBs manage networks efficiently, reducing operational burdens.', '', 'With industry-leading warranties, Intellinet is your trusted partner for self-healing networks.', 'Youtube\thttps://www.youtube.com/watch?v=dmw6GwuNsK0', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",425,Self-owned：INTELLINET- 以太聯 (Europe),http://www.icintracom.com.tw,"Intellinet Network Solutions provides reliable PoE products for business infrastructure. Our PoE switches, injectors, and extenders use Self-Healing Network technology to reduce downtime and ensure seamless connectivity across security, A/V, electrical, datacom, and telephony.",https://www.youtube.com/watch?v=dmw6GwuNsK0
https://www.secutech.com/26/en/exdetail.aspx?eid=5210,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t1029', 'Brand\t', 'Self-owned：Ironsteel 鋼鐵安全鞋 (Taiwan)', '', 'Website\thttp://https://www.ironsteel.tw/', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,1029,Self-owned：Ironsteel 鋼鐵安全鞋 (Taiwan),http://https://www.ironsteel.tw/,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5236,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t1011', 'Brand\t', 'Website\thttp://www.itake.space/', 'Company Profile\t', 'Youtube\t']",AI/IoT/Networking/Software & Platform,1011,,http://www.itake.space/,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2383,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t717', 'Brand\t', 'Self-owned：KLACCI 凱樂奇 (Taiwan)', '', 'Website\thttp://www.klacci.com', ""Company Profile\tKlacci provides home and business owners with second to none lock products. As part of the world renowned I-TEK Lock Manufacturing Group, Klacci offers an extensive selection of mechanical, electrical and biometric locks that truly reflect the needs of modern lifestyle. Spanning both commercial and residential markets, Klacci''''s drive for design excellence and innovation is only matched by I-TEK''''s undeniable manufacturing quality which spans more than 5 decades."", 'Youtube\thttps://www.youtube.com/channel/UCHNxfgEaS2zux6A-R41PbPA', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",717,Self-owned：KLACCI 凱樂奇 (Taiwan),http://www.klacci.com,"Klacci provides home and business owners with second to none lock products. As part of the world renowned I-TEK Lock Manufacturing Group, Klacci offers an extensive selection of mechanical, electrical and biometric locks that truly reflect the needs of modern lifestyle. Spanning both commercial and residential markets, Klacci''''s drive for design excellence and innovation is only matched by I-TEK''''s undeniable manufacturing quality which spans more than 5 decades.",https://www.youtube.com/channel/UCHNxfgEaS2zux6A-R41PbPA
