"logobox href","logobox src","company","tag","text-break","p1","label 3","separate","linka","linka href"
"https://online.sialchina.cn/en/exhibitorlistsz/17439","https://imgs.sialchina.cn/exhibitor/image/20260805/67d6eb65d4589f81597e37d09dfe1ba86a72cc6fb614f.png","Russian Crab Group","","1G027","RUSSIAN FEDERATION","","","163","https://visitor.sialchina.com/matching?company=Russian%20Crab%20Group"
"https://online.sialchina.cn/en/exhibitorlistsz/17548","https://imgs.sialchina.cn/exhibitor/image/20260731/65d6c69b1acad0b3b6f8b014f0182b376a6c37b743e1d.png","Guangzhou Zhujiang Meileduo Beverage (Hong Kong) Co., Ltd.","","2F095","CHINA","Brand Name:","mini","160","https://visitor.sialchina.com/matching?company=Guangzhou%20Zhujiang%20Meileduo%20Beverage%20(Hong%20Kong)%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17603","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","jiaxing New Century TourismFoodC.，Ltd","","1F035","CHINA","Brand Name:","yu jia pu zi","159","https://visitor.sialchina.com/matching?company=jiaxing%20New%20Century%20TourismFoodC.%EF%BC%8CLtd"
"https://online.sialchina.cn/en/exhibitorlistsz/16293","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shenzhen ZiZaiTao Import & Export Co., Ltd","","1A047","","","","156","https://visitor.sialchina.com/matching?company=Shenzhen%20ZiZaiTao%20Import%20%26%20Export%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17626","https://imgs.sialchina.cn/exhibitor/image/20260725/74e923d16c9e0d5bb77e4092db3b91ca6a6426b9e99bb.jpeg","Guangdong Lingqu Food Technology Co., Ltd.","Ready to export","4A043","CHINA","Brand Name:","LingQ","155","https://visitor.sialchina.com/matching?company=Guangdong%20Lingqu%20Food%20Technology%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17601","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Guangxi Leye GuiwuTuqiang Agricultural Products Co., Ltd.","Ready to export","3G044","CHINA","Brand Name:","GuiVivo","155","https://visitor.sialchina.com/matching?company=Guangxi%20Leye%20GuiwuTuqiang%20Agricultural%20Products%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/14356","https://imgs.sialchina.cn/exhibitor/image/20260723/392a566a566bb1157428c3f16dde35ca6a6178fa1b606.png","JIAXING YOSARE FOOD CO.,LTD","Ready to export","1D056","CHINA","","","155","https://visitor.sialchina.com/matching?company=JIAXING%20YOSARE%20FOOD%20CO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17682","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Tianjin Yinong Food Co., Ltd","Ready to export","1C009","CHINA","Brand Name:","Enon","154","https://visitor.sialchina.com/matching?company=Tianjin%20Yinong%20Food%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17614","https://imgs.sialchina.cn/exhibitor/image/20260727/e8b26e8de5fb871339e4e8c567ad34616a66cbc81fbd5.jpg","Lianyungang Mexia Food Co., Ltd.","Ready to export","4E072","CHINA","","","153","https://visitor.sialchina.com/matching?company=Lianyungang%20Mexia%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17596","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","QINGDAO DUXIAOYUE TRADING CO., LTD.","","4B050","CHINA","Brand Name:","DOSHEE","152","https://visitor.sialchina.com/matching?company=QINGDAO%20DUXIAOYUE%20TRADING%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17462","https://imgs.sialchina.cn/exhibitor/image/20260806/eac4f30baa1fc045f942ed6bdd5b3fa06a743dbbe3fbc.png","Dahe Food (Nanjing) Co., Ltd.","","2E084","CHINA","Brand Name:","Mangoo","152","https://visitor.sialchina.com/matching?company=Dahe%20Food%20(Nanjing)%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17345","https://imgs.sialchina.cn/exhibitor/image/20260806/d9af7c5f243391d6d3a300e25f7081476a742a5edc847.jpg","THAI AGRI FOODS PUBLIC CO., LTD.","Ready to export","1D024","THAILAND","Brand Name:","AROY-D, FOCO, UNI-EAGLE","152","https://visitor.sialchina.com/matching?company=THAI%20AGRI%20FOODS%20PUBLIC%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17341","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","INTISARI INTERNATIONAL PTE LTD","Ready to export","2E038","INDONESIA","","","152","https://visitor.sialchina.com/matching?company=INTISARI%20INTERNATIONAL%20PTE%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17639","https://imgs.sialchina.cn/exhibitor/image/20260804/7f2e9f274ddbe16604451546f3b038656a7197f256c7a.png","Guangdong Jiaruicheng Printing Co., Ltd.","","3B045","CHINA","Brand Name:","Jiarui Cheng color printing factory","151","https://visitor.sialchina.com/matching?company=Guangdong%20Jiaruicheng%20Printing%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17343","https://imgs.sialchina.cn/exhibitor/image/20260731/da20b1ea0995918b8fd09d9ee029aba56a6c7017a4e27.jpg","BANGKOK FLAVOUR LTD., PART.","","1E023","THAILAND","Brand Name:","MAE SUPEN","151","https://visitor.sialchina.com/matching?company=BANGKOK%20FLAVOUR%20LTD.%2C%20PART."
"https://online.sialchina.cn/en/exhibitorlistsz/17602","https://imgs.sialchina.cn/exhibitor/image/20260729/0e13d07d20f5e06ec22be49ab98caf076a696c7bd1b78.jpg","Inner Mongolia Mengguan Food Technology Co.,Ltd","Ready to export","1F095","CHINA","Brand Name:","MENGXIAOJU","148","https://visitor.sialchina.com/matching?company=Inner%20Mongolia%20Mengguan%20Food%20Technology%20Co.%2CLtd"
"https://online.sialchina.cn/en/exhibitorlistsz/14394","https://imgs.sialchina.cn/exhibitor/image/20260724/f977c0f3e60cda0da3a67848046f50da6a6306ad3ee6c.jpg","YAJIAFU (FUJIAN) FOODS CO.,LTD","Ready to export","1D049","CHINA","Brand Name:","YAJIAFU","148","https://visitor.sialchina.com/matching?company=YAJIAFU%20(FUJIAN)%20FOODS%20CO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17476","https://imgs.sialchina.cn/exhibitor/image/20260806/378d1a1cd3c290c434176a143292cfb56a744e0470043.png","Yijing Global Food Company Limited","Ready to export","1B083","CHINA","Brand Name:","SKY DRAGON","147","https://visitor.sialchina.com/matching?company=Yijing%20Global%20Food%20Company%20Limited"
"https://online.sialchina.cn/en/exhibitorlistsz/17563","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SHANDONG CHUNWANG IMPORT AND EXPORT CO.,LTD","Ready to export","3C039","CHINA","Brand Name:","TRYONE","146","https://visitor.sialchina.com/matching?company=SHANDONG%20CHUNWANG%20IMPORT%20AND%20EXPORT%20CO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17347","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Ministry of Higher Education, Science, Research and Innovation","","1D002;2D022","THAILAND","","","145","https://visitor.sialchina.com/matching?company=%20Ministry%20of%20Higher%20Education%2C%20Science%2C%20Research%20and%20Innovation"
"https://online.sialchina.cn/en/exhibitorlistsz/17067","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shandong Saidun Food Co.,Ltd","","1B021","CHINA","","","145","https://visitor.sialchina.com/matching?company=Shandong%20Saidun%20Food%20Co.%2CLtd"
"https://online.sialchina.cn/en/exhibitorlistsz/17559","https://imgs.sialchina.cn/exhibitor/image/20260715/9022a1b1ceca23ede8475751758b00d56a5717f294f75.jpg","WUHAN YUANJIAN BAOZHUANG CO., LTD","","4G025","CHINA","","","144","https://visitor.sialchina.com/matching?company=WUHAN%20YUANJIAN%20BAOZHUANG%20CO.%2C%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17541","https://imgs.sialchina.cn/exhibitor/image/20260715/5bc645367a56b8c928007bf386f449896a5722c7a9050.png","Nexus Runner Brand Operations (Guangzhou) Co., Ltd.","","2F089","CHINA","Brand Name:","GuaLinglong","144","https://visitor.sialchina.com/matching?company=Nexus%20Runner%20Brand%20Operations%20(Guangzhou)%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17675","https://imgs.sialchina.cn/exhibitor/20260804/89bee7e3bd7067f2162a4be98fbea24d6a713c2ea1a22.png","Foshan Shuokeli Food Co., Ltd.","Ready to export","2F027","CHINA","Brand Name:","DOUDING DIARY","143","https://visitor.sialchina.com/matching?company=Foshan%20Shuokeli%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/14916","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","ZheJiang Well Sun Foods Company Limited","","1C079","CHINA","","","142","https://visitor.sialchina.com/matching?company=ZheJiang%20Well%20Sun%20Foods%20Company%20Limited"
"https://online.sialchina.cn/en/exhibitorlistsz/17483","https://imgs.sialchina.cn/exhibitor/image/20260727/7175de596cf2284b82a04e8fa55df0426a66d8fda5032.jpg","Fujian Xincheng Food Co., Ltd.","","2E054","CHINA","Brand Name:","Hakka Flavors on Tongue","141","https://visitor.sialchina.com/matching?company=Fujian%20Xincheng%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17342","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","HANDYHERB","","1D020","THAILAND","","","141","https://visitor.sialchina.com/matching?company=HANDYHERB"
"https://online.sialchina.cn/en/exhibitorlistsz/17618","https://imgs.sialchina.cn/exhibitor/image/20260725/3abe6b7aea80b738e9b02ef84c9bf98e6a6471af13387.jpg","Shandong Zhenrong Food Co., Ltd.","Ready to export","3B051","CHINA","","","139","https://visitor.sialchina.com/matching?company=Shandong%20Zhenrong%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17526","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","鲜办国际贸易（莆田）有限公司","","2C043","CHINA","","","136","https://visitor.sialchina.com/matching?company="
"https://online.sialchina.cn/en/exhibitorlistsz/17349","https://imgs.sialchina.cn/exhibitor/image/20260804/7dfd303b2d07e03cd4e7e6cbfd60c5896a71a483a4847.jpg","ASIA FOOD TECHNOLOGY JOINT STOCK COMPANY","","2E006","VIETNAM","","","135","https://visitor.sialchina.com/matching?company=ASIA%20FOOD%20TECHNOLOGY%20JOINT%20STOCK%20COMPANY"
"https://online.sialchina.cn/en/exhibitorlistsz/17653","https://imgs.sialchina.cn/exhibitor/image/20260728/e541698763c6bc55c6fa87c458a077f16a684e939b880.png","ZHANGZHOU LISI TRADING CO.,LTD.","Ready to export","3C090","CHINA","Brand Name:","Meloti","133","https://visitor.sialchina.com/matching?company=ZHANGZHOU%20LISI%20TRADING%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17468","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","TAIZHOU HUANGYAN JIESHENG MOLD & PLASTIC CO., LTD.","Ready to export","3A031","CHINA","","","133","https://visitor.sialchina.com/matching?company=TAIZHOU%20HUANGYAN%20JIESHENG%20MOLD%20%26%20PLASTIC%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17649","https://imgs.sialchina.cn/exhibitor/image/20260728/24939e5334a4bff719484283d7d6995e6a68225816f9f.png","LEFU XIN FOOD (FUZHOU) CO.,LTD.","Ready to export","3D087","CHINA","","","131","https://visitor.sialchina.com/matching?company=LEFU%20XIN%20FOOD%20(FUZHOU)%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17536","https://imgs.sialchina.cn/exhibitor/image/20260803/14c0e30985d0327d3eb07c5c5879c2e06a703bf1a8401.png","cy-bomb","","1B043","CHINA","Brand Name:","Boliang、GREYNA","131","https://visitor.sialchina.com/matching?company=cy-bomb"
"https://online.sialchina.cn/en/exhibitorlistsz/17696","https://imgs.sialchina.cn/exhibitor/image/20260803/e1c0e342b4e1e5f8d3ca55bc71674a1d6a7054bc335fc.png","DAQING RUBY ICE CREAM CO., LTD","Ready to export","2F096","CHINA","Brand Name:","Ruby Ice Cream / DongBeiDaBan","130","https://visitor.sialchina.com/matching?company=DAQING%20RUBY%20ICE%20CREAM%20CO.%2C%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17589","https://imgs.sialchina.cn/exhibitor/20260727/8e6de5323b3bd563cee70762129711d16a66da4c6e9a0.jpg","Zhoupu Data Technology Nanjing Co., Ltd.","","3A027","CHINA","","","130","https://visitor.sialchina.com/matching?company=Zhoupu%20Data%20Technology%20Nanjing%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17574","https://imgs.sialchina.cn/exhibitor/image/20260731/ec04d55493db1c488e712c11d96866f96a6c77bc7eedc.png","QINGDAO KANGLAIYA FOODS CO.,LTD","Ready to export","4C069","CHINA","","","128","https://visitor.sialchina.com/matching?company=QINGDAO%20KANGLAIYA%20FOODS%20CO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17379","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","ACHINEBULI","","2D023","GEORGIA","","","126","https://visitor.sialchina.com/matching?company=ACHINEBULI"
"https://online.sialchina.cn/en/exhibitorlistsz/17627","https://imgs.sialchina.cn/exhibitor/image/20260806/e88b41fc7868d387d68ca7f246534faf6a746b38bb6b2.jpg","GRAINEXP HEALTH FOOD CO., LTD.","","3A048","CHINA","","","125","https://visitor.sialchina.com/matching?company=GRAINEXP%20HEALTH%20FOOD%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17643","https://imgs.sialchina.cn/exhibitor/image/20260729/2d602fd29810d5faf9787de2359cb19f6a6934e8c69ed.jpg","Su Times (Fujian) Health Industry Development Co., Ltd.","","1A055","CHINA","Brand Name:","Qiujiang Hong","124","https://visitor.sialchina.com/matching?company=Su%20Times%20(Fujian)%20Health%20Industry%20Development%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17695","https://imgs.sialchina.cn/exhibitor/image/20260803/970465f124b103e813fb16975efd22476a703ee8e8a31.png","Yiyun","Ready to export","2G013","CHINA","Brand Name:","Zhang Zhongjing","123","https://visitor.sialchina.com/matching?company=Yiyun"
"https://online.sialchina.cn/en/exhibitorlistsz/17635","https://imgs.sialchina.cn/exhibitor/image/20260806/a8e1dde78a9c27e129b26b95b8c5ca796a73fcaf845ff.jpg","Shanghai Flying Food Technology Co. , Ltd.","Ready to export","4F079","CHINA","","","123","https://visitor.sialchina.com/matching?company=Shanghai%20Flying%20Food%20Technology%20Co.%20%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17344","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","BANGKOK TAMARIND","Ready to export","1D022","THAILAND","","","123","https://visitor.sialchina.com/matching?company=BANGKOK%20TAMARIND"
"https://online.sialchina.cn/en/exhibitorlistsz/14436","https://imgs.sialchina.cn/exhibitor/image/20260804/dc8598d1443da9b98486efa0be6692296a715da383726.jpg","Weifang Sunnycal Co.,Ltd.","Ready to export","1D027","CHINA","Brand Name:","Inspiration Spice","122","https://visitor.sialchina.com/matching?company=Weifang%20Sunnycal%20Co.%2CLtd."
"https://online.sialchina.cn/en/exhibitorlistsz/17778","https://imgs.sialchina.cn/exhibitor/image/20260806/24e964600a45e5b8ee521fefeef64d976a741bf6254e5.png","Jilin DongAo Deer Industry Technology Development Pte Ltd.","Ready to export","3C064","CHINA","Brand Name:","DongAo","121","https://visitor.sialchina.com/matching?company=Jilin%20DongAo%20Deer%20Industry%20Technology%20Development%20Pte%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17620","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Chaozhou Laobaitou Food Co., Ltd.","","3D079","CHINA","","","121","https://visitor.sialchina.com/matching?company=Chaozhou%20Laobaitou%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17403","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Khodeli Winery","","2C022","GEORGIA","","","118","https://visitor.sialchina.com/matching?company=Khodeli%20Winery"
"https://online.sialchina.cn/en/exhibitorlistsz/17576","https://imgs.sialchina.cn/exhibitor/image/20260731/ea83de06eff823fef058980041e1bcff6a6c13c05e726.jpg","Qingdao bearlee trading co., ltd","","4C057","CHINA","Brand Name:","BEARLEE","116","https://visitor.sialchina.com/matching?company=Qingdao%20bearlee%20trading%20co.%2C%20ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17070","https://imgs.sialchina.cn/exhibitor/image/20260730/4ac170f088ea6adc32ff84d89c80ff646a6aa06fe7bac.jpg","养源臻萃膳药食科技（五常市）有限公司","","2E101","CHINA","","","116","https://visitor.sialchina.com/matching?company="
"https://online.sialchina.cn/en/exhibitorlistsz/17674","https://imgs.sialchina.cn/exhibitor/image/20260729/ec4d0bf153954c0cb5224d636d708b5c6a6995988d3e2.jpg","Lingcheng Packaging(huizhoushi) Co., Ltd","Ready to export","4E026","CHINA","Brand Name:","Lingcheng","115","https://visitor.sialchina.com/matching?company=Lingcheng%20Packaging(huizhoushi)%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17400","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Mukuzani Wine Cellar","","2D021","GEORGIA","","","115","https://visitor.sialchina.com/matching?company=Mukuzani%20Wine%20Cellar"
"https://online.sialchina.cn/en/exhibitorlistsz/17366","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","GSY INTERNATIONAL TRADE PRIVATE LIMITED","","2D010;","UNITED ARAB EMIRATES","","","115","https://visitor.sialchina.com/matching?company=GSY%20INTERNATIONAL%20TRADE%20PRIVATE%20LIMITED"
"https://online.sialchina.cn/en/exhibitorlistsz/17604","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhangzhou Yushun Food Co., Ltd.","Ready to export","2B027","CHINA","Brand Name:","Yushun Yuan","114","https://visitor.sialchina.com/matching?company=Zhangzhou%20Yushun%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17517","https://imgs.sialchina.cn/exhibitor/image/20260811/b1297f6c00b7adb91a7fc347a6fcfb4e6a7aa4f4b3a6d.jpg","XIAMEN  JINLIANGYU  FOOD  CO.，LTD","","1A071","CHINA","Brand Name:","jinlangyu","114","https://visitor.sialchina.com/matching?company=XIAMEN%20%20JINLIANGYU%20%20FOOD%20%20CO.%EF%BC%8CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17518","https://imgs.sialchina.cn/exhibitor/image/20260805/1030b7b3f22a2970fb14a9cc034a7f326a72dd43a3ba9.png","COMPANHIA BARRA PRODUAO DE ALIMENTOS E COMERCIO LIMITADA","Ready to export","2A031","CHINA","","","114","https://visitor.sialchina.com/matching?company=COMPANHIA%20BARRA%20PRODUAO%20DE%20ALIMENTOS%20E%20COMERCIO%20LIMITADA"
"https://online.sialchina.cn/en/exhibitorlistsz/17714","https://imgs.sialchina.cn/exhibitor/image/20260805/80a576a08f7675e9c3c199c279e0fb3e6a72ef8523da0.jpg","Yantai Fuming Bee-Product Co.,Ltd.","Ready to export","3C005","CHINA","Brand Name:","FUMING","112","https://visitor.sialchina.com/matching?company=Yantai%20Fuming%20Bee-Product%20Co.%2CLtd."
"https://online.sialchina.cn/en/exhibitorlistsz/17634","https://imgs.sialchina.cn/exhibitor/image/20260724/b6473de8edd1fb89d89ae0aece3d15696a63273c68b7c.jpg","HEILONGJIANG HENGYUAN FOOD CO.LTD","","3D081","CHINA","Brand Name:","HENGYUAN FOOD","112","https://visitor.sialchina.com/matching?company=HEILONGJIANG%20HENGYUAN%20FOOD%20CO.LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17570","https://imgs.sialchina.cn/exhibitor/image/20260717/0a3d378758a2e3ebf1cecb9d41ee35dc6a59df814865c.png","QINGDAO BEIYANG FOODS CO.,LTD","","4B062","CHINA","","","112","https://visitor.sialchina.com/matching?company=QINGDAO%20BEIYANG%20FOODS%20CO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17381","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","CHELTI","","2C026","GEORGIA","","","111","https://visitor.sialchina.com/matching?company=CHELTI"
"https://online.sialchina.cn/en/exhibitorlistsz/17351","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SAMAI SNACKS / THE EXOTIC BLENDS CO","","2E005","ECUADOR","","","111","https://visitor.sialchina.com/matching?company=SAMAI%20SNACKS%20%2F%20THE%20EXOTIC%20BLENDS%20CO"
"https://online.sialchina.cn/en/exhibitorlistsz/17680","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Taizhou Jiachu Food Co., Ltd.","Ready to export","2A049","CHINA","","","110","https://visitor.sialchina.com/matching?company=Taizhou%20Jiachu%20Food%20Co.%2C%20Ltd."
