"title","title href","subtitle"
"WEBER Screwdriving Systems Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=188888","3809"
"Weidmuller","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=385977","2876"
"Weintek USA, Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=318669","2073"
"Weldon Solutions","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=146425","30012"
"Wellwit Robotics","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=353536","15024"
"Wenglor Sensoric","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=249539","28030"
"Werma","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=503179","10056"
"Wes-Tech Automation Solutions LLC","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=100598","17018"
"wheel.me","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=408978","3485"
"Wibu-Systems USA","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=429066","1180"
"Wieland Electric","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=381456","30051"
"Wilcoxon Sensing Technologies - An Amphenol Company","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=491629","3624"
"WireCrafters","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=137967","3858"
"WITTENSTEIN North America","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=191718","15004"
"WJB Automotive","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=494674","35046"
"WM Synergy","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=509392","4516"
"Woerner Automation Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=349675","15025"
"Woorim Power Train Solution Co., Ltd.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=382180","30061"
"Worcester Polytechnic Institute","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=194862","36062"
"Wuhan Huaweike Intelligent Technology Co., Ltd.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=494727","36043"
"Wunderlich-Malec Engineeering","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=500787","30009"
"Wuxi Danikor Automation Techology Co., Ltd.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=461060","4352"
"XELA Robotics","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=501441","1888"
"XELA Robotics","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=501441","4469"
"Xiamen GHGM Intelligent Technology Co.,Ltd.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=495531","36034"
"Yale Lift Truck Technologies","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=462449","1272"
"Yaskawa America, Inc. Drives and Motion Division","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=187753","202"
"Yaskawa America, Inc. Motoman Robotics Division","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=138072-2","34051"
"Yaskawa America, Inc., Motoman Robotics Division","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=138072-3","601"
"YFC-BONEAGLE ELECTRIC CO., LTD.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=492026","4367"
"Yifan Motor","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=493772","3821"
"YIXIN PRECISION METAL AND PLASTIC LTD","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=492359","4273"
"YRG, Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=137948","2214"
"YUAN HIGH-TECH DEVELOPMENT CO., LTD.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=494449","12035"
"Yushin America, Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=137824","4221"
"Z-LASER GmbH","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=208859","241"
"Zaber Technologies Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=282554","3615"
"Zaxis Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=414988","3669"
"ZBDynamiX Co., LTD.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=510999","19065"
"ZD Motor","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=487910","869"
"Zebra Technologies","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=289140","1825"
"ZEISS Industrial Quality Solutions","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=246747","2031"
"Zell System Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=407256","32032"
"Zero-Max, Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=460992","12027"
"ZeroErr","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=495857","10048"
"Zhejiang Eternal Automation Sci-Tec Co., Ltd.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=495715","4263"
"Zhejiang Laifual Drive Co., Ltd.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=492071","32018"
"Zhejiang Mairui Robot Co., Ltd","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=503106","11055"
"Zhejiang Rongtai Electric Material Co., Ltd","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=493836","13040"
"Zimmer Group US, Inc.","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=273955","2210"
"Zoho Corporation","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=466275","1877"
"Zollern GmbH & Co.KG","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=494488","3355"
"ZONGWEI","https://automate26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=494279","28008"
