"list-item-link href","brand-card-wrapper src","name","chip","brand-location-hall","brand-location-stand","country"
"https://www.ifa-berlin.com/exhibitors/klinsmann","https://drive.ifa-berlin.com/drive/2026/08/_cache/24fb6f1fc84af56efd1d4d2d2043d7a2_2c04e3dffe91a1fae50b0821402cc17a.png.webp","Klinsmann","Home Appliances","Hall 11.1","H11.1-138","China"
"https://www.ifa-berlin.com/exhibitors/wertgarantiegmbh","https://drive.ifa-berlin.com/drive/2026/08/_cache/be43c21a7bdabf1c37024acbad008981_7b7ef25a7ed594fc75fe9bef20d1de97.jpg.webp","WERTGARANTIE","Communication & Connectivity","CityCube Hall B","CCBB-135","Germany"
"https://www.ifa-berlin.com/exhibitors/mercusys","https://drive.ifa-berlin.com/drive/2025/07/_cache/90a572eae4c435ffed812b3e235897c5_ad6326a6d769d50f11b0e953633121af.png.webp","MERCUSYS","Computing & Gaming","Hall 6.2","H6.2-121","Germany"
"https://www.ifa-berlin.com/exhibitors/ya-man","https://www.ifa-berlin.com/img/exhibitors/default.svg","Ya-Man","Beauty Tech & Wellbeing","Hall 15","H15-117","Israel"
"https://www.ifa-berlin.com/exhibitors/fiesta","https://drive.ifa-berlin.com/drive/2026/07/_cache/5312ca422b96eb41e4f40e0e620c7121_41269ae5e8d5102eb7598338029a3417.jpg.webp","Fiesta","Home Appliances","Hall 10.1","H10.1-119","Türkiye"
"https://www.ifa-berlin.com/exhibitors/airseekers","https://drive.ifa-berlin.com/drive/2025/12/_cache/d1f4a707ac562467605ec8d43c21d04a_f6037691dafa7d66c53e0064f6a22228.png.webp","Airseeker","Home Appliances","Hall 11.1","H11.1-119","China"
"https://www.ifa-berlin.com/exhibitors/food-cycle-science-co","https://drive.ifa-berlin.com/drive/2025/12/_cache/a1db5356cae2c0aa6ffdbd1bdf69d14b_23624a0943f0992aba20708ecc080b91.png.webp","Food Cycle Science Co.","Home Appliances","Hall 8.1","H8.1-220","Canada"
"https://www.ifa-berlin.com/exhibitors/hybo","https://drive.ifa-berlin.com/drive/2026/08/_cache/f412894123a7c8975db714733b28aa36_029e5459a2c694371a209c9536260312.png.webp","HYBO","IFA Next","Hall 25","H25-339","South Korea"
"https://www.ifa-berlin.com/exhibitors/bestherm","https://drive.ifa-berlin.com/drive/2026/07/_cache/8200d34f4873b78f26504100bd616efc_650198186626a73e116ac6b1f95b7a5d.png.webp","Bestherm","Home Appliances","Hall 6.1","H6.1-122","France"
"https://www.ifa-berlin.com/exhibitors/cta","https://drive.ifa-berlin.com/drive/2026/08/_cache/dfbcba302ebf40a249cc9dd555167a4e_04ae411bcea2de0205f72680b5194bd3.png.webp","CTA","IFA Next","Hall 25","H25-339","South Korea"
"https://www.ifa-berlin.com/exhibitors/uperfect","https://drive.ifa-berlin.com/drive/2026/07/_cache/144e51d6033065b75ab80cbe5e964b71_b39ea7430c59c117e06f5cc77d5d8612.png.webp","UPERFECT","Computing & Gaming","Hall 5.2","H5.2-449","China"
"https://www.ifa-berlin.com/exhibitors/metswin","https://drive.ifa-berlin.com/drive/2026/06/_cache/b8855a0e18cb5b2fd1e67d0e58553aa6_0529fd93d4b1e2df7ccd2d6e45d80ca1.png.webp","Metswin PTE. LTD","Home Appliances","Hall 10.1","H10.1-107","Singapore"
"https://www.ifa-berlin.com/exhibitors/zhibai","https://www.ifa-berlin.com/img/exhibitors/default.svg","Hangzhou Lexiu Electronic Technology Co.,Ltd","Beauty Tech & Wellbeing","Hall 12","H12-145","China"
"https://www.ifa-berlin.com/exhibitors/jiangmen-nanguang-electrical-appliance-industrial","https://www.ifa-berlin.com/img/exhibitors/default.svg","Jiangmen Nanguang Electrical Appliance Industrial Co., Ltd","IFA Global Markets","Hall 26a","H26a-703","China"
"https://www.ifa-berlin.com/exhibitors/hifuture","https://drive.ifa-berlin.com/drive/2026/07/_cache/ef088c5bea8e3efbba5c5566bab8821c_fd07e43d74c914f56995fd711ac9352a.png.webp","HiFuture","Communication & Connectivity","Hall 4.2","H4.2-137","China"
"https://www.ifa-berlin.com/exhibitors/hizero-appliances","https://drive.ifa-berlin.com/drive/2026/07/_cache/6399ebedf1a888f2d795ceb78259d9d4_30c1bbc0d66073cf0af5f647e85c0df7.png.webp","Hizero Appliances Corporation","Home Appliances","Hall 10.1","H10.1-131","China"
"https://www.ifa-berlin.com/exhibitors/qdos","https://www.ifa-berlin.com/thumbnail/w500/2025/12/qdos_160.webp","QDOS","Communication & Connectivity","Hall 4.2","H4.2-131","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/hammer","https://www.ifa-berlin.com/img/exhibitors/default.svg","Hammer","Communication & Connectivity","Hall 4.2","H4.2-153","Poland"
"https://www.ifa-berlin.com/exhibitors/vde","https://drive.ifa-berlin.com/drive/2026/07/_cache/c048395244499f18fb56eb40c08b8fed_c3bd83e41025239a1741aa070e8466f9.png.webp","VDE","Smart Home","Hall 1.2","H1.2-185",""
"https://www.ifa-berlin.com/exhibitors/pantum","https://drive.ifa-berlin.com/drive/2026/08/_cache/2a2a5960b1203818097d4f82ccd414b0_d32e4915373f05765b521499400773c9.png.webp","Pantum","Communication & Connectivity","Hall 5.2","H5.2-148","China"
"https://www.ifa-berlin.com/exhibitors/circular","https://drive.ifa-berlin.com/drive/2026/08/_cache/57ae3643b6546c16dcd34b4c96456936_03f1fd6144fe218058217da452660e17.png.webp","Circular","IFA Next","Hall 5.2","H5.2-189","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/heiman","https://drive.ifa-berlin.com/drive/2026/07/_cache/5856ad10dc2ae1a8cfc28b2f631ca72b_32808214e190114f5879573475e2fd07.png.webp","HEIMAN","Smart Home","Hall 1.2","H1.2-183","China"
"https://www.ifa-berlin.com/exhibitors/galbot","https://drive.ifa-berlin.com/drive/2026/08/_cache/5928465bde9cb6d158dfb010b5e114d5_cb959986ebe0cc6f7513d0c9667fc206.png.webp","Galbot","IFA Next","Hall 25","H25-160","China"
"https://www.ifa-berlin.com/exhibitors/hotwav","https://drive.ifa-berlin.com/drive/2026/08/_cache/0ef1c6ce9cf07be8f27d93cefb969709_85adac9c0778c8ec01009d296b3f967f.png.webp","Hotwav","Communication & Connectivity","Hall 5.2","H5.2-149","China"
"https://www.ifa-berlin.com/exhibitors/above","https://www.ifa-berlin.com/thumbnail/w500/2026/08/abovelogo.svg","ABOVE","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/unicostar","https://drive.ifa-berlin.com/drive/2026/06/_cache/a8079b55b3df8a5aa60ba835c8072920_2611105ec0bbf5aa514b265a4ca1c94e.png.webp","Unicostar","Communication & Connectivity","Hall 5.2","H5.2-192","Italy"
"https://www.ifa-berlin.com/exhibitors/np-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/fb38db0243e10d959866e3c1e40098b2_0df1cad262989e087a77b4f35f8caf65.png.webp","NP TECHNOLOGY","Smart Home","Hall 2.2","H2.2-190","China"
"https://www.ifa-berlin.com/exhibitors/huizhou-free-dynamics-intelligent-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","HUIZHOU FREE DYNAMICS INTELLIGENT TECHNOLOGY CO., LTD.","Smart Home","Hall 1.2","H1.2-217","China"
"https://www.ifa-berlin.com/exhibitors/korea-ax-device-innovation-pavilion","https://www.ifa-berlin.com/img/exhibitors/default.svg","Korea AX Device Innovation Pavilion","IFA Next","Hall 5.2","H5.2-448","South Korea"
"https://www.ifa-berlin.com/exhibitors/n-case","https://drive.ifa-berlin.com/drive/2026/07/_cache/15d126d2b8466bd869eac9f439f19c5d_a9dfe9ac56789de1d6737875d2a42417.jpg.webp","N-CASE","Communication & Connectivity","Hall 5.2","H5.2-235","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/qualcomm","https://www.ifa-berlin.com/img/exhibitors/default.svg","Qualcomm","Home & Entertainment","Hall 22","H22-116","USA"
"https://www.ifa-berlin.com/exhibitors/shokz","https://drive.ifa-berlin.com/drive/2026/06/_cache/29263e37868feffb02de6b6a0a5c12f5_c3343a12f37f878d2c356e1322e13238.png.webp","Shokz","Audio","Hall 10.2","H10.2-117","Singapore"
"https://www.ifa-berlin.com/exhibitors/dh-global","https://drive.ifa-berlin.com/drive/2026/07/_cache/1a9e93e74b22385f26e925500dce182e_c730ba8f8276f91056ad9711ace82acd.jpg.webp","DH Global","IFA Next","Hall 5.2","H5.2-402","South Korea"
"https://www.ifa-berlin.com/exhibitors/longi-solar-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","LONGi Solar Technology","Home Appliances","Sommergarten Outdoor CG","OCG-135",""
"https://www.ifa-berlin.com/exhibitors/anthbot","https://drive.ifa-berlin.com/drive/2026/08/_cache/0b0bab95591870d296315c2141df6225_5d1d8e286d4222762638b91357fbc17a.png.webp","Anthbot","Home Appliances","Hall 11.1","H11.1-117","China"
"https://www.ifa-berlin.com/exhibitors/vinnic-power","https://www.ifa-berlin.com/img/exhibitors/default.svg","Vinnic Power","Communication & Connectivity","Hall 5.2","H5.2-187","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/getrom","https://drive.ifa-berlin.com/drive/2026/07/_cache/0404be2c4c8b584c2db90e3673e36dfe_03db4511b1a61752856bc3322af23e9f.png.webp","Getrom","Home Appliances","Hall 10.1","H10.1-113","China"
"https://www.ifa-berlin.com/exhibitors/lawaken","https://www.ifa-berlin.com/img/exhibitors/default.svg","Lawaken","IFA Next","Hall 5.2","H5.2-438","China"
"https://www.ifa-berlin.com/exhibitors/neakasa","https://drive.ifa-berlin.com/drive/2025/12/_cache/8fe9d5bacc08d7dd2ada40b4ab20d734_459c6b67dfd799b7430c45fa1d0ddcf5.png.webp","Neakasa","Smart Home","Hall 2.2","H2.2-116","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/safeai","https://www.ifa-berlin.com/img/exhibitors/default.svg","SafeAI","","","","South Korea"
"https://www.ifa-berlin.com/exhibitors/urban-glide","https://drive.ifa-berlin.com/drive/2026/06/_cache/08d936541fa04b4ab46239e47cf4218e_9497b808889cda08b96d429ace1bb176.png.webp","Urban Glide","Mobility","CityCube Hall B","CCBB-140","France"
"https://www.ifa-berlin.com/exhibitors/letpot","https://drive.ifa-berlin.com/drive/2026/07/_cache/bedfcde87056e93be894dad72e396e68_74d25c9f59d7acdb40bf2f9ab80e40c6.jpeg.webp","LetPot","IFA Next","Hall 25","H25-155","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/sanag","https://drive.ifa-berlin.com/drive/2026/08/_cache/5ce4e4c2bb775a03cd59a1dab0b80b28_782501192bb139ff5c8dc2d82ad3424f.png.webp","sanag","Audio","Hall 8.2","H8.2-263","China"
"https://www.ifa-berlin.com/exhibitors/jmgo","https://drive.ifa-berlin.com/drive/2026/07/_cache/4cc2c4a26b1a084fd079890e9924bdbe_ad32e9ed0cdb5b3d199421bb33dcd623.png.webp","JMGO","Home & Entertainment","Hall 22","H22-141","China"
"https://www.ifa-berlin.com/exhibitors/pawdel","https://drive.ifa-berlin.com/drive/2026/08/_cache/a04f09fc479794d9ad39b61949473a2d_bfa86d57c761b749f83a8514dfc792e4.png.webp","Pawdel Inc.","IFA Next","Hall 25","H25-359","Philippines"
"https://www.ifa-berlin.com/exhibitors/havit","https://www.ifa-berlin.com/img/exhibitors/default.svg","Havit","Communication & Connectivity","Hall 4.2","H4.2-103","China"
"https://www.ifa-berlin.com/exhibitors/hongkong-nohon-international","https://www.ifa-berlin.com/img/exhibitors/default.svg","HONGKONG NOHON INTERNATIONAL LIMITED","Communication & Connectivity","Hall 7.2c","H7.2c-189","Germany"
"https://www.ifa-berlin.com/exhibitors/ecalendar","https://drive.ifa-berlin.com/drive/2026/08/_cache/ab45e80cf14173b6a95e8f84b3481523_63d14528323243b627ef803b2c146172.png.webp","eCalendar","Content Creation","Hall 17","H17-255","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/geekom","https://www.ifa-berlin.com/thumbnail/w500/2025/12/geekom_336.webp","Geekom","Computing & Gaming","Hall 6.2","H6.2-119",""
"https://www.ifa-berlin.com/exhibitors/bixdo","https://drive.ifa-berlin.com/drive/2026/07/_cache/7bb95110eb0ceb508a176ace329d942a_1327c877c2ac27a008f1a569e6f0cb01.png.webp","Bixdo","Beauty Tech & Wellbeing","Hall 14","H14-101","China"
"https://www.ifa-berlin.com/exhibitors/hugeel","https://www.ifa-berlin.com/img/exhibitors/default.svg","Hugeel","Reseller Park","Hub 27j","H27j-06","China"
"https://www.ifa-berlin.com/exhibitors/waykar","https://www.ifa-berlin.com/img/exhibitors/default.svg","Waykar","Smart Home","Hall 1.2","H1.2-137","USA"
"https://www.ifa-berlin.com/exhibitors/chipolo-d-o-o","https://drive.ifa-berlin.com/drive/2025/12/_cache/c91ecde249d0e82e02a73985a8144def_85d00e533983d3e287b96b8141164285.png.webp","Chipolo","Communication & Connectivity","Hall 4.2","H4.2-149","Slovenia"
"https://www.ifa-berlin.com/exhibitors/foxsky","https://www.ifa-berlin.com/img/exhibitors/default.svg","Foxsky","Communication & Connectivity","Hall 4.2","H4.2-107","China"
"https://www.ifa-berlin.com/exhibitors/daily-objects","https://drive.ifa-berlin.com/drive/2026/08/_cache/14b0467d8d1f5ef0276dda79279af049_c1c55964d27fb50a64b2f2a3c8cc1781.png.webp","Daily Objects","Communication & Connectivity","Hall 3.2","H3.2-161","India"
"https://www.ifa-berlin.com/exhibitors/shenzhen-goko-innovation-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Shenzhen GOKO Innovation Technology Co., Ltd.","Home Appliances","Sommergarten Outdoor CG","OCG-135",""
"https://www.ifa-berlin.com/exhibitors/flama","https://www.ifa-berlin.com/img/exhibitors/default.svg","FLAMA SA","Home Appliances","Hall 6.1","H6.1-115","Portugal"
"https://www.ifa-berlin.com/exhibitors/wesdar","https://drive.ifa-berlin.com/drive/2026/08/_cache/c7a04b6fab45b55cf4898a3c20d41e2f_1078fcd8ac7c5732c35ebf446b1df5f8.png.webp","Wesdar","Audio","Hall 8.2","H8.2-267","China"
"https://www.ifa-berlin.com/exhibitors/apps2car","https://www.ifa-berlin.com/img/exhibitors/default.svg","APPS2CAR","Communication & Connectivity","Hall 5.2","H5.2-162","USA"
"https://www.ifa-berlin.com/exhibitors/nascent-technologies","https://drive.ifa-berlin.com/drive/2026/08/_cache/7daf0a7008ab64918e1f00ee1b61ac54_d5949f45392c3585e8bdf2963afac7c5.png.webp","Nascent Technologies","IFA Next","Hall 25","H25-359","Philippines"
"https://www.ifa-berlin.com/exhibitors/momax-smart","https://drive.ifa-berlin.com/drive/2026/08/_cache/87024cce14d205613154076668a55771_10e35f12af26cc0c466adf0e6329ea14.png.webp","Momax Smart","Smart Home","Hall 2.2","H2.2-174","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/transitx-tech","https://drive.ifa-berlin.com/drive/2026/08/_cache/626e0816dbdd013f59f4c8a0995ca82c_f022bb69a78de7f32189fff9afb0764a.png.webp","TransitX Tech","IFA Next","Hall 25","H25-367","China"
"https://www.ifa-berlin.com/exhibitors/quan-ria","https://drive.ifa-berlin.com/drive/2026/08/_cache/ef00e35b8b8d4b60664919e9f123e579_1986ef46d9715bc90b69a1d4ea42d84b.png.webp","Quan Ria","Beauty Tech & Wellbeing","Hall 14","H14-125","China"
"https://www.ifa-berlin.com/exhibitors/unitree-robotics","https://drive.ifa-berlin.com/drive/2025/12/_cache/39ffb2bfa04b8cfd14d20aa0b4ecaa2a_fdae81debeea90a538b8c65d0bb55245.png.webp","UNITREE","IFA Next","Hall 25","H25-145","China"
"https://www.ifa-berlin.com/exhibitors/voltme","https://www.ifa-berlin.com/img/exhibitors/default.svg","Voltme","Communication & Connectivity","Hall 3.2","H3.2-131","China"
"https://www.ifa-berlin.com/exhibitors/ikier","https://drive.ifa-berlin.com/drive/2026/08/_cache/ad656595dc4b01d144dca97fd5c117ba_f54f855cb450d16b9a207d0f67e7b00f.png.webp","ikier","Content Creation","Hall 17","H17-231","China"
"https://www.ifa-berlin.com/exhibitors/diyatel","https://drive.ifa-berlin.com/drive/2026/08/_cache/0eed5ac58839817f3d5471fd56fbb460_95ed579b6f579d4c8feb70c16f548c55.png.webp","Diyatel","Smart Home","Hall 1.2","H1.2-130","China"
"https://www.ifa-berlin.com/exhibitors/bugani","https://drive.ifa-berlin.com/drive/2025/12/_cache/d24d5858049821aa22ae66396b28c115_c465c5fcdb6a5d9436eb8175d6de008a.png.webp","Bugani","Audio","Hall 8.2","H8.2-209","China"
"https://www.ifa-berlin.com/exhibitors/nexight","https://drive.ifa-berlin.com/drive/2026/08/_cache/c13c1934f817a4a90560e617ee6702f1_d9bcbc00360aef79239793496ea712ba.png.webp","Nexight INC","Home & Entertainment","Hall 21","H21-121","USA"
"https://www.ifa-berlin.com/exhibitors/ttec","https://www.ifa-berlin.com/thumbnail/w500/2025/12/ttec_375.webp","ttec","Communication & Connectivity","Hall 3.2","H3.2-139","Türkiye"
"https://www.ifa-berlin.com/exhibitors/suzhou-dibea-electrical-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Suzhou Dibea Electrical Technology Co., Ltd","Home Appliances","Hall 10.1","H10.1-117","China"
"https://www.ifa-berlin.com/exhibitors/verbatim","https://drive.ifa-berlin.com/drive/2025/12/_cache/53dd2f17ebe78e1e6aec4c2ea8a70a4e_5daada5e9557351060ecc537bcc67397.jpg.webp","Verbatim Gmbh","Communication & Connectivity","Hall 3.2","H3.2-141","Germany"
"https://www.ifa-berlin.com/exhibitors/lymow-technology","https://drive.ifa-berlin.com/drive/2026/07/_cache/ebb3b15239309c296bbd83ad24dd55cc_58623dc152e4b9b5f2f26e117c872bbc.jpg.webp","Lymow Technology","Home Appliances","Hall 11.1","H11.1-105","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/bny-2","https://drive.ifa-berlin.com/drive/2026/08/_cache/dc9b01bac4911e9e3e8e553b49ee7c14_906466bb24e2e8c074edc435ce5653b8.jpg.webp","BNY","Smart Home","Hall 2.2","H2.2-147","China"
"https://www.ifa-berlin.com/exhibitors/achtecon","https://www.ifa-berlin.com/img/exhibitors/default.svg","Achtecon","Home Appliances","Hall 7.1c","H7.1c-105","Türkiye"
"https://www.ifa-berlin.com/exhibitors/cixi-fuyun-electric-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/3f40cb424a8818b1ee6848920dee7034_220477e3fa927fa926764eaaa9d961d5.png.webp","CIXI FUYUN ELECTRIC APPLIANCE CO.,LTD","IFA Global Markets","Hall 26a","H26a-611","China"
"https://www.ifa-berlin.com/exhibitors/vip","https://drive.ifa-berlin.com/drive/2026/08/_cache/2183f70973c02beb93e2dc0b2bf24e98_8be65a75528b0c97e30a5cbec5296323.png.webp","VIP","Communication & Connectivity","Hall 5.2","H5.2-172","China"
"https://www.ifa-berlin.com/exhibitors/wiggo","https://www.ifa-berlin.com/img/exhibitors/default.svg","Wiggo","Home Appliances","Hall 7.1c","H7.1c-101","Netherlands"
"https://www.ifa-berlin.com/exhibitors/woowind","https://drive.ifa-berlin.com/drive/2025/12/_cache/af5fe77ae110b718b7d93fe129d7817c_b438ab8c61ecbf70f54c2713d7e8fae4.jpg.webp","WOOWIND","Mobility","CityCube Hall B","CCBB-152","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/roseselsa","https://drive.ifa-berlin.com/drive/2026/07/_cache/6189cc321264f599ceb57784dad4dccc_c982b2f2232510e6aebeef0f4e05af37.png.webp","ROSESELSA","Audio","Hall 8.2","H8.2-231","China"
"https://www.ifa-berlin.com/exhibitors/immersive-insiders-xrcc","https://www.ifa-berlin.com/img/exhibitors/default.svg","immersive insiders (XRCC)","IFA Next","Hall 5.2","H5.2-448","Germany"
"https://www.ifa-berlin.com/exhibitors/de","https://drive.ifa-berlin.com/drive/2026/08/_cache/26c1b1d234f5c0374d55c206286072ed_0de1fdc678f3ad24ee2947220cb3f69b.png.webp","dé","Mobility","CityCube Hall B","CCBB-124","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/jimmy","https://www.ifa-berlin.com/img/exhibitors/default.svg","Jimmy","Home Appliances","Hall 8.1","H8.1-215","China"
"https://www.ifa-berlin.com/exhibitors/fitnexa","https://www.ifa-berlin.com/img/exhibitors/default.svg","Fitnexa","Beauty Tech & Wellbeing","Hall 15","H15-151","USA"
"https://www.ifa-berlin.com/exhibitors/eyesun-cam","https://drive.ifa-berlin.com/drive/2025/12/_cache/0d78b1b5476958c0ee25fe8dd6510146_7135c88fe583ffb87f9f1b4cae0d8edf.png.webp","DONGGUAN SOONPAM TECHNOLOGY CO., LTD","IFA Global Markets","Hall 26a","H26a-645","China"
"https://www.ifa-berlin.com/exhibitors/ubisys-tech","https://www.ifa-berlin.com/img/exhibitors/default.svg","ubisys technologies GmbH","Smart Home","Hall 1.2","H1.2-112","Germany"
"https://www.ifa-berlin.com/exhibitors/sonoff","https://drive.ifa-berlin.com/drive/2026/08/_cache/51db3bbb69466b95fa550079f9c74fda_d1d16d3aee27ab473a17a05ec4fe53f6.png.webp","Sonoff","Smart Home","Hall 1.2","H1.2-143","China"
"https://www.ifa-berlin.com/exhibitors/typuhur-deutschland","https://www.ifa-berlin.com/img/exhibitors/default.svg","Typuhur Deutschland GmbH","Home Appliances","Hall 8.1","H8.1-106","Germany"
"https://www.ifa-berlin.com/exhibitors/gp-batteries","https://www.ifa-berlin.com/img/exhibitors/default.svg","GP Batteries","Communication & Connectivity","Hall 3.2","H3.2-111","Netherlands"
"https://www.ifa-berlin.com/exhibitors/navee","https://drive.ifa-berlin.com/drive/2025/12/_cache/5800ffd6e815a6101b2c4cb0e9f3c38e_4a1023db4412bcd98d12257210c0c229.png.webp","NAVEE","Home Appliances","Sommergarten Outdoor CG","OCG-135","China"
"https://www.ifa-berlin.com/exhibitors/4everyware","https://www.ifa-berlin.com/thumbnail/w500/2025/12/4everyware_b_v_1785.webp","4Everyware B.V.","Home Appliances","Hall 8.1","H8.1-207","Netherlands"
"https://www.ifa-berlin.com/exhibitors/skinarma","https://drive.ifa-berlin.com/drive/2026/08/_cache/d451f2e1c724097e5e719610c006813a_b368d2d520af5e1d62c4e898cd0e837e.jpg.webp","Skinarma","Communication & Connectivity","Hall 5.2","H5.2-183","Singapore"
