"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rik%20thailand%20co%20ltd.org-af5b7b83-7d0f-4a95-9cf9-886406c096e9.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9ccfb888-bf37-43c0-a6fd-e571c6e6679c/desktop-small/84674454-cbab-4157-ba37-e9ce246f2dd3.jpg","R.I.K. (THAILAND) CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rik%20thailand%20co%20ltd.org-af5b7b83-7d0f-4a95-9cf9-886406c096e9.html","R.I.K.’s expertise sale and services Clutch& Brake, started in 2001 being the Authorised Distributor of Danfoss (EATON Airflex) Clutches and Brakes, Coremo Brakes, Re SpA,Merobel, and Goizper Brake and Clutch.

With its growing reputation in Southeast Asia, brands such as NACD, Logan Clutch, Ogura Clutch, Hasegawa Machinery, Suntes, and Esco Coupling have chosen R.I.K. to be their preferred distributor or agent.","8H29","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rik%20thailand%20co%20ltd.org-af5b7b83-7d0f-4a95-9cf9-886406c096e9.html","Goizper, Guibe, Airflex","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Electrical & Electronics, Packaging, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rik%20thailand%20co%20ltd.org-af5b7b83-7d0f-4a95-9cf9-886406c096e9.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.riling%20electric%20tianjin%20co%20ltd.org-a0bad766-e698-47d2-88f3-451e26381f7d.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","RILING ELECTRIC (TIANJIN) CO., LTD.","","","8D14","","","","Categories","Inverter/ Converter, Manufacturer (Brand Owner), Electrical & Electronics","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.riling%20electric%20tianjin%20co%20ltd.org-a0bad766-e698-47d2-88f3-451e26381f7d.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rm3c%20industries%20pte%20ltd.org-d08bafa6-1356-4abf-9c34-c23eac583e51.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b6737645-4031-40ee-bccb-0d9df81d1e8d/desktop-small/4caf5393-0855-4eda-ae45-a6b145db9aa8.png","RM3C INDUSTRIES PTE LTD","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rm3c%20industries%20pte%20ltd.org-d08bafa6-1356-4abf-9c34-c23eac583e51.html","RM3C Industries will participate in Assembly & Automation Technology 2026 (17–20 June, BITEC Bangkok), ASEAN’s leading automation show. Founded in 2017 with 28+ years’ expertise, RM3C is an ISO 9001:2015 certified distributor specialising in connectors, sensing, and switching. Serving 100+ customers across key industries, we stock 250+ SKUs (300k+ units, USD1M+). As an authorised distributor for Honeywell and Sensata, we deliver competitive pricing, short lead times, and strong technical support.","8E05","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rm3c%20industries%20pte%20ltd.org-d08bafa6-1356-4abf-9c34-c23eac583e51.html","Honeywell, Sensata","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive & Auto Parts, Electrical & Electronics, Machine Building, Medical Device, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rm3c%20industries%20pte%20ltd.org-d08bafa6-1356-4abf-9c34-c23eac583e51.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rochen%20shenzhen-hong%20kong%20holdings%20shenzhen%20co%20ltd.org-2b0f8259-00b7-4162-97c5-5fbc09ee96e4.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","ROCHEN SHENZHEN-HONG KONG HOLDINGS (SHENZHEN) CO., LTD.","","","8C03","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-3951ad23-b746-41d8-8917-6967536e3a55/desktop-small/dde002e1-83ed-415a-9945-61fed9b0856b.jpg","RX BITEC","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html","RX BITEC is ASEAN's leading exhibition organizer. We are a member of RX, the world’s leading events organizer who creates high profile, targeted industry events where buyers and suppliers come together to do business. Our global portfolio includes over 350 events serving 41 industries in 25 countries. In Thailand, we organize 12 strong brands of international exhibitions and conferences.","RX02","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html","RX","Categories","AR/VR/Wearable Device, Smart Factory, Manufacturer (Brand Owner), OTHERS, Plastic & Rubber","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.safie%20inc.org-b029b57b-90fd-4730-aa71-c47d11f79810.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","SAFIE INC.","","","8F01-2","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.saing%20ei%20corp.org-88877de6-132b-4028-be75-d8706dc1125b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4f0bc925-cb61-4a46-8497-868602f67dfc/desktop-small/badc7978-f0e2-4f03-b12d-a21c6c384404.png","SAING EI CORP.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.saing%20ei%20corp.org-88877de6-132b-4028-be75-d8706dc1125b.html","MYTORQ provides world-class industrial torque control solutions. We specialize in high-performance assembly tools for Industry 4.0, including transducerized smart screwdrivers, error-proofing systems, and digital torque meters.Our mission is to empower manufacturers in electronics, automotive, and medical fields to eliminate defects and maximize throughput through cutting-edge data acquisition and ergonomic design. When quality is non-negotiable, trust my tools, my solutions, MYTORQ.","8M18","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.saing%20ei%20corp.org-88877de6-132b-4028-be75-d8706dc1125b.html","MYTORQ","Categories","Assembly Station & Equipment, OTHERS, Manufacturer (Brand Owner), OTHERS, Aerospace, Automotive & Auto Parts, Electrical & Electronics, Machine Building","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.saing%20ei%20corp.org-88877de6-132b-4028-be75-d8706dc1125b.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sang%20chai%20meter%20co%20ltd.org-c2b90cec-5752-4382-9951-03b91dd79b0f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d6b3e79d-180b-4581-938f-2ced61390b28/desktop-small/2695053b-d61e-4810-81ee-9dca463c6c8c.jpg","SANG CHAI METER CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sang%20chai%20meter%20co%20ltd.org-c2b90cec-5752-4382-9951-03b91dd79b0f.html","Sang Chai Meter Co., Ltd. has been established in 1957. We has imported measurement instruments and automation system from aboard to support the increasing demands of industrial manufacturers. Currently, our company is employing more than 250 staff to make sure that our services will meet all the customer's requirements. There are three branches in Northern, Southern and Eastern of Thailand.","8H20","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sang%20chai%20meter%20co%20ltd.org-c2b90cec-5752-4382-9951-03b91dd79b0f.html","DIGICON, HIKMICRO, IMARI, IRTEK, KETT, KYORITSU, Nidec Control Technique, NOHKEN, PANASONIC, RICHTMASS, SIEMENS, SIKA","Categories","Smart Factory, Testing, ELECTRICAL & CONTROL, Control System , HMI-Visualization, I/O Devices, Inverter/ Converter, Sensors & Safety Components, Vision & Inspection Systems, IoT (Internet of Things), System Integrators (Robotics & Automation), Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Electrical & Electronics, Food & Beverage Processing, Packaging","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sang%20chai%20meter%20co%20ltd.org-c2b90cec-5752-4382-9951-03b91dd79b0f.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sanmen%20taili%20motor%20co%20ltd.org-d1fec2f1-4605-4cc4-bd0d-e7dcfc26419c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4c1415bd-d654-4a87-a9df-95b2eecd8cf3/desktop-small/7ed0fb4d-b545-4807-9962-cf48b715c9ba.png","SANMEN TAILI MOTOR CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sanmen%20taili%20motor%20co%20ltd.org-d1fec2f1-4605-4cc4-bd0d-e7dcfc26419c.html","Sanmen Taili Motor Co., Ltd. was established since 2005, mainly focusing on the automation industry and intelligent equipment field of gear transmission solutions. The company has rich products lines which can meet the personalized and customized needs from customers. TAILI has been the leading position in the market share. besides, the company is the first high-tech enterprise who is devoted into the gear motor and inverter R & D, manufacturing, service. 
We have history of more than 20 years, over 800 employees, and floor area of 180 acres.","9B06","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.sanmen%20taili%20motor%20co%20ltd.org-d1fec2f1-4605-4cc4-bd0d-e7dcfc26419c.html","TAILI","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shanghai%20geso%20systems%20industrial%20co%20ltd%20nanjing%20branch.org-9bb7f2aa-bc9a-4d5d-8232-94113d101906.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","SHANGHAI GESO SYSTEMS INDUSTRIAL CO., LTD. NANJING BRANCH","","","8C20","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shanghai%20gkoncy%20trading%20co%20ltd.org-5c2281a6-7cb1-4d92-ba39-e64b1c57bd39.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-63648ed0-fca2-48e6-b868-b9a109c33a85/desktop-small/f7382c83-9f71-46df-bc44-fca12e749d51.jpg","SHANGHAI GKONCY TRADING CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shanghai%20gkoncy%20trading%20co%20ltd.org-5c2281a6-7cb1-4d92-ba39-e64b1c57bd39.html","GKONCY is a premier manufacturer specializing in high-performance electrical and industrial connection systems. We deliver top-tier rail-mounted DIN-rail terminal blocks, modular power distribution blocks, heavy-duty connectors, and professional marking systems tailored for rail transit, HVAC, and industrial automation. Built to match premium German brands, our products deliver seamless, reliable, and vibration-resistant cross-reference solutions. Operating globally with full compliance in CE, RoHS, UL, and TUV standards, we provide robust factory-direct","8F21","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shanghai%20gkoncy%20trading%20co%20ltd.org-5c2281a6-7cb1-4d92-ba39-e64b1c57bd39.html","Gkoncy","Categories","Connectors , Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Garment & Textile, Machine Building, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shanghai%20gkoncy%20trading%20co%20ltd.org-5c2281a6-7cb1-4d92-ba39-e64b1c57bd39.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shanghai%20huifeng%20petrochemical%20co%20ltd.org-bca27d54-9117-4f1a-a04d-9debbae6e96d.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","SHANGHAI HUIFENG PETROCHEMICAL CO., LTD.","","","9A25","","","","","",""
