"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55285/thumb_2046_55285_54190_1994.png","Farmesto Technologies Inc","Stand No- HB-A108, Hall B","Philippines","We build smart tools for modern farming. Think of us as a ""digital brain"" for greenhouses. Our system uses easy-to-install hardware that automates daily tasks, all controlled through a single, simple app on your phone or computer. ...","AgriTech & FoodTech","Water Management","Smart Farming and Connectivity","Precision Agriculture","Mechanization","Land-based aquaculture system","IoT","Digital control systems","Data Management","Cloud Solutions","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/farmesto-technologies-inc","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/farmesto-technologies-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54831/2046_54831_53745_9855.png","FEHA","Stand No- HC-P109, Hall C","Netherlands","We automate compliance for SMBs and cut enterprise vendor reviews by 90%

Its main solutions include: 
- Third-Party Risk Management (3rdcomply.com): Makes managing third-party cybersecurity risks easier, reducin ...","Cyber security","Artificial Intelligence","Regulatory Technology","Cloud Services","Legal, Regulations, Investigations & Compliance","Data Governance, Risk & Compliance","Software as a Service - SaaS","Governance & Compliance","Cybersecurity","Virtual Companions","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/feha","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/feha"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53460/thumb_2046_53460_52395_2137.png","FerroptoCure Inc","Stand No- HC-P130, Hall C","Japan","FerroptoCure Inc. is pioneering innovative cancer therapies that harness the power of ferroptosis—a unique iron-dependent cell death pathway—to overcome tumor resistance. Their lead program targets triple-negative breast cance ...","HealthTech","Genomics and Precision Medicine","Genomics and Personalized Medicine Technologies","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/ferroptocure-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50574/thumb_2046_50574_49582_3455.png","fileAI","Stand No- HA-054, Hall A","Singapore","fileAI is the enterprise intelligence company behind fileForge, the leading workflow-native data platform for complex business processes.

fileForge unifies data capture, preparation, governance, and orchestration into ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/fileai"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55021/thumb_2046_55021_53935_4175.png","FINTELEX","Stand No- HC-P115, Hall C","Sri Lanka","Y?ya is a smart mobile application designed to support farmers and agricultural entrepreneurs by providing timely, reliable, and practical information. The app delivers daily agricultural guidance, weather updates, and farming tip ...","AgriTech & FoodTech","Soil Plant Health","Smart Farming and Connectivity","Rural Connectivity","Precision Agriculture","Organic Agriculture","Food Losses & Waste","Climate-Smart Agriculture","Agriculture 4.0 (Crop Production and Livestock)","Agricultural Marketplaces","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/fintelex","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/fintelex"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55680/thumb_2046_55680_54584_8643.png","Fipchain Technology Pvt Ltd","Stand No- HC-P075, Hall C","India","Fipchain Technology Pvt Ltd is a Chennai-based media-tech company founded in 2021, focused on transforming intellectual property (IP) rights management through blockchain and digital infrastructure. Operating at the intersection o ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/fipchain-technology-pvt-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54832/thumb_2046_54832_53746_6053.png","Firsty","Stand No- HC-P119, Hall C","Netherlands","Embedded global telecom for consumer platforms

Firsty enables consumer platforms to embed mobile connectivity, calling, and numbers directly inside your app. Locally and internationally. Without you becoming a telecom ...","5G & Telecommunications","Mobile Telecommunications & 5G","Billing / OSS / BSS","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/firsty"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55639/2046_55639_54543_8948.png","Fit Intelligence","Stand No- HC-P143, Hall C","India","inGnious AI is a deep-tech AI R&D company building at the intersection of 3D generative AI and neural physics simulation. We develop proprietary models that enable accurate, real-world prediction of how physical entities behave on ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/fit-intelligence"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50588/2046_50588_49596_7190.png","fixgpt.ai","Stand No- HC-R003, Hall C","India","FixGPT is a powerful, fully customizable AI assistant designed to integrate seamlessly into any application. It automates everyday tasks using dynamic data and API integrations, making HR, support, and approvals faster and more ef ...","Artificial Intelligence","Chatbots / Virtual Assistant","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/fixgpt-ai"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55022/thumb_2046_55022_53936_8117.png","Gaadin Technologies Pvt Ltd","Stand No- HC-Q061, Hall C","India","Gaadin AI is an AI platform for EV site selection, charging performance, and energy optimization, built to transform EV infrastructure into data-driven, high-performing energy assets. We use predictive geospatial modeling to ident ...","Artificial Intelligence","Energy Tech","Future Mobility & Transportation","Software Services","Mobility Enterprise Solutions","Mobility As A Service - Maas","Fleet Management","Smart Grids","Predictive APIs","Machine Learning","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gaadin-technologies-pvt-ltd","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gaadin-technologies-pvt-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55875/thumb_2046_55875_54779_6548.png","GCPIT  |  MJC GlobalTech","Stand No- HC-022, Hall C","Singapore","MJC GlobalTech is a global technology consulting and SaaS leader specializing in digital transformation. Headquartered in Bangalore with a regional hub in Dubai, the company serves clients across North America, Middle East, and AP ...","HealthTech","Software Services","Big Data & Analytics","Coding and Development","Cloud Services","Cloud Solutions","ERP (Enterprise Resource Planning) Software","CRM (Customer Relationship Management) Software","Enterprise Resource Planning Systems - ERP","Cloud Computing","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gcpit-mjc-globaltech","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gcpit-mjc-globaltech"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53220/thumb_2046_53220_52161_3610.png","Gen Digital","Stand No- HC-C126, Hall C","United States of America","Gen™ is a global company dedicated to powering Digital Freedom through its trusted Cyber Safety brands, including Norton, Avast, LifeLock, Avira, AVG, ReputationDefender and CCleaner. With four decades of consumer cybersecurity  ...","HealthTech","Cyber security","Blockchain","Digital Finance","Ecommerce","Cybersecurity, Virus Protection, Intrusion Protection, Anti-Spa, Firewalls","Blockchain for Healthcare","Telecoms & Mobility","Security / Cybersecurity","Risk & Fraud Management","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gen-digital","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gen-digital"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50590/2046_50590_49598_7669.png","Gleematic AI Agents","Stand No- HC-P018, Hall C","Singapore","Founded in 2016, Glee Trees specializes in AI-powered Automation  - helping organizations streamline finance operations with AI and automation technologies. With the vision of transforming how businesses work, Glee Trees develops  ...","Artificial Intelligence","Software Services","Fintech","Big Data & Analytics","Digital Finance","Data Analytics & Automation","Robotic Process Automation","Insurtech","Insurance Solutions","E-KYC","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gleematic-ai-agents","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gleematic-ai-agents"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56324/thumb_2046_56324_55228_1712.png","Globalization Partners","Stand No- HB-P006, Hall B","United States of America","G-P (Globalization Partners) is the recognized leader in global employment, ranked No. 1 in every industry analyst report. G-P’s global employment platform delivers everything companies of all sizes need to manage the full emplo ...","Business & professional services","Artificial Intelligence","Software Services","Chatbots / Virtual Assistant","HR Tech","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/globalization-partners"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55280/thumb_2046_55280_54185_7807.png","GradeChum","Stand No- HB-A108, Hall B","Philippines","CodeChum Software Solutions, Inc. is a Cebu-based EdTech company operating since 2019 that builds teacher-centric, AI-powered SaaS platforms for teaching and grading, streamlining programming education and automating handwritten e ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/gradechum"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54538/thumb_2046_54538_53454_7132.png","Grandstream Networks, Inc","Stand No- HB-A50, Hall B","United States of America","Grandstream has been connecting the world since 2002 with unified communications and networking solutions that make communicating more impactful than ever before. Our award-winning solutions provide everything needed to build a se ...","Internet of Things (IOT)","5G & Telecommunications","Networking & Infrastructure","Cloud Services","Telecommunication Platforms","Switches","Routers","Gateways","Bridges","Telecommunications","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/grandstream-networks-inc","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/grandstream-networks-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55286/thumb_2046_55286_54191_8613.png","GreenVisionsPh a.k.a. Waste4Good Tech","Stand No- HB-A108, Hall B","Philippines","GreenVisionsPh, formerly Waste4Good Technologies (W4G), is an agri-tech and social enterprise delivering full-cycle, science-based solutions for precision and sustainable farming. As a “hospital for farms”, GreenVisionsPh prov ...","AgriTech & FoodTech","Soil Plant Health","Smart Farming and Connectivity","Precision Agriculture","Organic Agriculture","IoT","Fertilizer and Fertilizer Technology","Data Management","Agricultural Machinery And Equipment","Agri-Data and Analytics","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/greenvisionsph-a-k-a-waste4good-tech","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/greenvisionsph-a-k-a-waste4good-tech"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54721/thumb_2046_54721_53636_8336.png","Groundup.ai Pte Ltd","Stand No- HC-P072, Hall C","Singapore","Groundup.ai delivers AI-powered Cognitive Maintenance that equips maintenance teams with real-time intelligence to keep mission-critical equipment running at peak performance with zero downtime.

Powered by proprietary ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/groundup-ai-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55287/thumb_2046_55287_54192_7991.png","Guangdong Yingshi Computer Technology Co., Ltd","Stand No- HB-B110, Hall B","China","As a leading email solution provider, Coremail has focused on email security and technical services for over 27 years. Committed to independent research and development, the company delivers secure, reliable, and scalable email so ...","Cyber security","Software Services","Cloud Services","Business Intelligence Solutions","Anti-spam, Anti-Malware & Anti-Virus & Email Security","Software as a Service - SaaS","Cybersecurity","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/guangdong-yingshi-computer-technology-co-ltd"
