booth_no,company_name_cn,company_name_en,expo_show_id,expo_enterprises_exhibit_id,expo_enterprises_id,expo_manual_form_exhibit_id
E6-A482,江苏海湾精工科技有限公司,"JIANGSU GULF SEIKO TECHNOLOGY CO., LTD",12,17329,7737,0
E6-A483,甲布拉（昆山）机械科技有限公司,"Jabala(Kunshan)Machine Technology Co.,Ltd",12,16525,1853,16349
E6-A485,河北政博机械制造有限公司,Hebei  Zhengbo   Machinery   Manufacturing   Co.LTD,12,16572,6775,0
E6-A486,河北卡固通电气设备有限公司,"Hebei Kagutong Electrical Equipment Co., Ltd",12,18071,257,0
E6-A487,速博机械（苏州）有限公司,"SUPER Machinery Manufacturing Co.,Ltd-Suzhou",12,18319,1854,17891
E6-A501,台州迪泰电永磁科技有限公司,"Taizhou Ditai Electro-permanent magnetic Technology Co.,Ltd.",12,17563,2632,0
E6-A502,南通嘉安机械有限公司,"Nantong Jiaan Machinery Co., Ltd.",12,17879,83,0
E6-A503,山东金增精密机械有限公司,"Shandong Jinzeng Precision Machinery Co.,Ltd",12,17785,5787,19671
E6-A505,河北华泽机械配件有限公司,HEBEI HUAZE MACHINERY ACCESSORIES CO.LTD.,12,17947,6372,16407
E6-A506,安徽鑫亿成精密机械有限公司,"Anhui xinyicheng Precision Machinery Co., Ltd",12,17880,3086,0
E6-A507,河北晟拓机件制造有限公司,"Hebei Shengtuo Machine Tool Accessories Producing Co., Ltd.",12,18028,703,0
E6-A508,绍兴市威克精密机械有限公司,Weike Precision Machinery Ltd.,12,17968,270,19760
E6-A509,苏州晓宇宙齿条科技有限公司,"Suzhou Global Rack Science & Technology Co., Ltd.",12,18060,90,19703
E6-B001,华都精工（南通）精密机械有限公司,"Huadu (NanTong) Precision Machinery Co., Ltd",12,16639,904,16677
E6-B002,江苏昊雄智能装备股份有限公司,"Jiangsu Haoxiong Intelligent Equipment Co., Ltd",12,16707,9149,19086
E6-B101,济南二机床集团有限公司,"JIER Machine Tool Group Co., Ltd.",12,18142,48,18776
E6-B102,宁波市凯博数控机械有限公司,"Ningbo Kaibo CNC Machinery CO.,LTD.",12,18279,444,20149
E6-B103,山东鲁南精工机械有限公司,"Shandong LN Seiko Machinery Co., Ltd.",12,17452,430,18516
E6-B181,宝腾智能润滑技术（东莞）有限公司,"DONGGUAN BAOTENG MACHINERY CO., LTD",12,18233,172,20477
E6-B182,浙江沪润智能装备有限公司,"Zhejiang Hurun Intelligent Equipment Co. , Ltd",12,17212,6547,17776
E6-B201,珠海格力智能装备有限公司,"Zhuhai Gree Intelligent Equipment Co., Ltd.",12,18377,463,20267
E6-B211,广东钶锐锶数控技术股份有限公司,"Guangdong Precise Numerical Control Technology Co.,Ltd",12,17570,6417,17872
E6-B212,河北大恒重型机械有限公司,"Hebei Daheng Heavy Machinery Co., Ltd",12,16936,2478,17921
E6-B213,江苏优智享智能制造有限公司,"UIS Intelligent Manufacturing Co., Ltd.",12,18218,4410,19263
E6-B281,南京科润工业介质股份有限公司,"Nanjing Kerun Lubricants Co., Ltd.",12,16575,819,18854
E6-B282,广东省机械研究所有限公司,"Guangdong Machinery Research Institute Co., Ltd.",12,18605,9540,19595
E6-B283,浙江流遍机械润滑有限公司,"Zhejiang Liubian Machinery Lubricating Co., Ltd.",12,17997,173,19702
E6-B301,沈阳优服技术服务有限公司,Uservice,12,18076,3272,0
E6-B302,乔那科数控装备（江苏）有限公司,"JONARC CNC Equipment (Jiangsu) Co., Ltd.",12,17297,7582,17233
E6-B303,江苏港星方能超声洗净科技有限公司,"Gangxing Faner Ultrasonic Cleaning Technology Co., Ltd.",12,17379,62,17000
E6-B305,沈阳精锐数控机床有限公司,"Shenyang Jingrui CNC Machine Tools Co.,Ltd.",12,17384,3718,17573
E6-B311,山东海特数控机床有限公司,"SHANDONG HITE CNC MACHINE TOOL CO.,LTD",12,16773,6561,19939
E6-B312,昆山台功精密机械有限公司,taigong,12,17192,5147,19317
E6-B313,台州市神鹰机床有限公司,"SUNEAGLE Machine Tool Co., Ltd.",12,17864,69,0
E6-B315,威玛斯（南京）机械设备有限公司,WEMAS,12,16443,503,19857
E6-B381,广东鸿旺鑫机械科技有限公司,"Guangdong Hongwangxin Machinery Technology Co., Ltd",12,17200,7918,19797
E6-B382,山东翰升科技发展有限公司,"Shandong Han Sheng Technology Development Co., Ltd.",12,17959,316,18072
E6-B383,铭华泵业（浙江）有限公司,"Minghua Pump Industry (Zhejiang) Co., Ltd",12,17440,7980,17314
E6-B385,艾斯特（山东）机床附件有限公司,"Aster Machine Tool Accessories Co.,Ltd",12,17158,6435,0
E6-B386,上海恒团工业设备有限公司,"Shanghai Hengtuan Industrial Equipment Co., Ltd",12,16519,5336,19881
E6-B387,临海市汉高机械科技有限公司,"Linhai Hangao Machinery Technology Co., Ltd.",12,18007,335,0
E6-B401,伊贝格（浙江）机械有限公司,"Mepro Mechanical Co., Ltd",12,16474,1920,17069
E6-B402,宝鸡雷博精密工业有限责任公司,"Baoji Laber Precision Industries Co., Ltd.",12,18303,308,18910
E6-B411,江苏千竹机械制造有限公司,"Jiangsu QianZhu Machinery Manufacturing Co.,Ltd.",12,16775,2237,19244
E6-B412,深圳市朗恩精密科技有限公司,"Shenzhen Roneind Precision Technology Co.,Ltd.",12,17957,6575,19494
E6-B421,安克锐士（徐州）精密机械有限公司,Aklais,12,17943,8451,17919
E6-B422,江苏拓博制冷科技有限公司,"Jiangsu Top Refrigeration and Technology Co.,Ltd.",12,18408,3121,17020
E6-B423,黄山工业泵制造有限公司,"HUANGSHAN RSP MANUFACTURING CO.,LTD.",12,16456,3542,19816
E6-B425,富兰克科技（深圳）股份有限公司,"Francool Technology (Shenzhen) Co., Ltd.",12,17432,2531,18287
E6-B431,佛山市南海东旭液压机械有限公司,"Foshan Nanhai Dongxu Hydraulic Machinery Co., Ltd",12,17051,9094,17895
E6-B432,重庆新高机电有限公司,"CHONGQING XINGAO MECHANICAL AND ELECTRIC CO.,LTD.",12,17844,2725,18524
E6-B433,广东铨冠智能科技有限公司,GUANGDONG  QUANGUAN  INTELLIGENT  TECHNOLOGY  CO.LTD;,12,16909,1825,17325
E6-B435,江西省瑞科制冷科技有限公司,"JiangxiRuikeRefrigerationTechnologyCo.,Ltd.",12,17060,6616,0
E6-B481,绍兴市松海机械设备有限公司,"SHAOXING SONGHAI MACHINERY EQUIPMENT CO., LTD.",12,16922,454,16886
E6-B482,广东河谷流体科技股份有限公司,"Guangdong Herg Fluid Technology Co., Ltd",12,16393,1806,18857
E6-B483,嘉斐科技（武汉）股份有限公司,"Kaffee Technologies (Wuhan) Co.,Ltd.",12,17309,2350,20126
E6-B485,江苏峰超泵业有限公司,"JIANGSU FENGCHAO PUMP INDUSTRY CO.,LTD",12,17488,1889,17167
E6-B486,艾克塞斯（苏州）流体控制有限公司,"AXIS(SUZHOU)FLUID CONTROL CO.,LTD",12,17500,6418,18528
E6-B487,浙江大川传动机械有限公司,"Zhejiang Dachuan Transmission Machinery Co.,Lth",12,17567,6638,20554
E6-B501,山东省德州市金宇机械有限公司,"SHANDONG DEZHOU JINYU REDUCER CO.,LTD",12,17355,3847,16523
E6-B502,福比特（威海）精工科技有限公司,"FODBITS (WEIHAI) PRECISION TECHNOLOGY CO.,LTD",12,16355,5241,16454
E6-B503,河北普瑞西数控设备有限公司,"Hebei Prexi CNC Equipment Co., Ltd",12,16679,6530,0
E6-B505,昆山美格仕精密工业有限公司,Megus International Corporation – Kunshan,12,16847,266,17812
E6-B506,余姚市金业机械电器有限公司,"Yuyao Jinye Mechanical Electric Appliance Co.,LTD",12,16892,801,0
E6-B507,上海俊恒化工科技发展有限公司,"Shanghai Junheng Chemicalogy Development Co., Ltd.",12,17881,284,0
E6-B508,上海富优自动控制有限公司,"Shanghai 4New Control Co., Ltd.",12,18341,6548,0
E6-B509,艾励特（上海）化学有限公司,"Elite (Shanghai) Chemical Co., Ltd.",12,17812,331,17696
E7-A001,成都煜鼎特种加工技术有限公司,"CHENGDU YUDING SMART MANUFACTURING TECHNOLOGIES CO., LTD.",12,18178,4,20216
E7-A101,北京北一机床有限责任公司,"Beijing No.1 Machine Tool Co., Ltd.",12,18426,291,18376
E7-A181,上海罗拓自动化技术有限公司,"Shanghai Luotuo Automation Technology Co., Ltd.",12,17004,21,17606
E7-A182,北京宇晨瑞翔精密机械有限公司,"Beijing Yuchen Ruixiang Precision Machinery Co., Ltd.",12,17501,332,19677
E7-A201,山东威达精工智能装备有限公司,"SHANDONG WEIDA PRECISION INTELLIGENT MACHINERY CO.,LTD",12,17918,58,16351
E7-A202,安徽卓朴智能装备股份有限公司,"Anhui Zopo Intelligent Equipment Co., Ltd",12,18050,440,18488
E7-A281,广东群策电机有限公司,"Chyun Tseh Industrial(Guang Dong)Co., Ltd.",12,17105,7662,19847
E7-A282,上海忠舍工业安防设备有限公司,"Chungshe Fire & Security Co., LTD.",12,16883,7052,19895
E7-A283,正耐（厦门）机械有限公司,"Zhengnai (Xiamen) Machinery Co., Ltd",12,16956,7555,20347
E7-A285,温岭市信宇机械有限公司,XY,12,19052,3206,0
E7-A286,宁波贝递同步带有限公司,"Ningbo Beidi Synchronous Belt Co., Ltd.",12,16999,329,17006
E7-A287,上海宝几金属有限公司,"Shanghai Baoji Metal Co., Ltd",12,18283,8079,19537
E7-A301,巨冈精工（广东）股份有限公司,"CATO Precision Machinery ( Guangdong ) Co., LTD",12,17770,12,16377
E7-A311,全弗智能装备（南京）有限公司,"Transfor Intelligent Equipment (Nanjing) CO., LTD.",12,17393,6496,19983
E7-A312,广东安达智能装备股份有限公司,"Guangdong Anda Automation Solutions Co., Ltd.",12,16356,7485,16333
E7-A313,厦门扬森数控设备有限公司,"XIAMEN YANGSEN NC EQUIPMENT CO.,LTD",12,18508,5595,20087
E7-A381,四川简阳云海泵业有限公司,"Sichuan Jianyang Yunhai Pumps Co., Ltd.",12,17578,281,18907
E7-A382,大连沓普科技有限公司,"TAPP DALIAN TECHNICAL Co.,Ltd",12,16728,6915,0
E7-A383,苏州壹聪机床附件有限公司,"Suzhou One Machine Tool Accessories Co., Ltd.",12,17692,336,0
E7-A385,沧州金凯马机床附件制造有限公司,"Cangzhou Jinkaima Machine Tool Accessories Manufacturing Co., Ltd",12,17807,37,0
E7-A386,沧州市盛昊机床附件有限公司,"Cangzhou Shenghao Machine Tool Accessories Co., Ltd.",12,17937,278,19743
E7-A387,欧思勒（苏州）密封技术有限公司,"Osealer (Suzhou) Sealing Technology Co., Ltd.",12,18109,9416,18698
E7-A401,黄山艾科装备科技有限公司,"Huangshan Aike Equipment Technology Co., Ltd.",12,16413,1903,16354
E7-A402,爱磁科技（宁波）有限公司,"AICI TECHNOLOGY(NINGBO)CO.,LTD.",12,17516,5215,19243
E7-A411,河北北方精艺机械制造有限公司,Hebei Beifangjingyi Machinery Manufacturing Co. LTD,12,18298,3395,0
E7-A412,斯图加特数控装备（安徽）有限公司,"STUTTGART CNC EQUIPMENT (ANHUI) CO., LTD",12,17854,9356,20192
E7-A413,宁波劲尔精密机械有限公司,Ningbo JINER Precision Machinery Co.，Ltd,12,17081,5656,16363
E7-A415,盛达拖链系统（广东）有限公司,"Shengda drag chain system (Guangdong) Co. , Ltd.",12,16738,6519,18151
E7-A421,江苏舜佳智能科技有限公司,"Jiangsu Shunjia Intelligent Technology Co.,Ltd",12,18560,6411,0
E7-A422,深圳丹弗科技有限公司,"Shenzhen Danfoo Technology Co., Ltd.",12,16628,2034,19655
E7-A431,沧州双狮机床部件有限公司,cangzhoushuangshi,12,17832,6470,0
E7-A432,东莞市欧玛机床配件有限公司,"Ouma Machine Tool Parts Co., Ltd",12,16407,6764,16680
E7-A433,沧州艾森特机械制造有限公司,"Cangzhou Aisente Machinery Manufuring Co.,LTD",12,18314,328,0
E7-A435,迤峰拖链技术(江苏)有限公司,"Shanghai Zhefeng Equipment Co.,Ltd.",12,17006,6902,0
E7-A481,浙江园牌机床附件有限公司,"Zhejiang Yuanpai Machine Tool Accessory Co., Ltd.",12,16425,726,0
E7-A482,上海奥佰瑞过滤设备有限公司,"Shanghai Obery Filter Co., LTD",12,18008,6779,19949
E7-A483,山东航睿精密机械有限公司,"Shandong Hangrui Precision Machinery Co., LTD",12,16528,6508,0
E7-A485,临清众泰机械有限公司,Linqing Zhongtai Machinery Co. Ltd,12,17186,4567,20557
E7-A486,平原百斯特机械工具有限公司,"Pingyuan best machine tools.,ltd",12,16595,5348,0
E7-A487,泗水县超越机械有限公司,"Sishui Cheyore Machinery Co.,LTD",12,17109,6505,17621
E7-A501,平原鑫盛精密机械有限公司,"PINGYUAN XINSHENG PRECISION MACHINERY CO., LTD",12,17182,959,0
E7-A502,莱州市金丰制钳有限公司,"Laizhou Jinfeng Vice Manufacturing Co., Ltd.",12,18254,741,0
E7-A503,沧州华宝机械制造有限公司,"CANGZHOU  HUABAO  MACHINERY  MANUFACTURING  CO.,LTD",12,16566,7703,18394
E7-A505,晋江市精特传动科技股份公司,"JINJIANG JINGTE TRANSMISSION TECHNOLOGY CO.,LTD",12,17352,2791,20172
E7-A506,德州创优精密机械有限公司,Dezhou chuangyou precision machinery co. LTD,12,17035,737,0
E7-A507,宁波润洲邦机械有限公司,"NINGBO RUNZHOUBANG MACHINERY CO.,LTD",12,18317,1804,0
E7-A508,青岛新隆山机械工具有限公司,"QINGDAO XINLONGSHAN MACHINERY TOOL.CO.,LTD",12,16547,7537,20577
E7-A509,平原征昊机械有限公司,PINGYUAN ZHENGHAO MACHINERY CO. LTD.,12,16648,2447,20573
E7-B001,中国航空制造技术研究院,AVIC Manufacturing Technology Institute,12,18351,245,18211
E7-B101,北京精雕科技集团有限公司,"Beijing Jingdiao Group Co., Ltd.",12,17640,464,19568
E7-B111,汇专科技集团股份有限公司,"Conprofe Technology Group Co., Ltd.",12,18128,119,18565
E7-B181,德州科浦沃数控功能部件有限公司,"Dezhou Kpuw CNC Functional Parts Co., Ltd.",12,16476,63,17374
E7-B182,昆山壹杰斯机械防护科技有限公司,"Kunshan Aegis Mechanical Protection Technology Co., Ltd.",12,17291,285,16945
E7-B201,青岛云科智能装备有限公司,"QINGDAO YUNKE INTELLIGENT EQUIPMENT CO., LTD",12,18061,4946,20138
E7-B202,南京威诺克智能科技有限公司,"Nanjing Winok intelligent Technology Co., LTD",12,18265,7612,20163
E7-B203,浙江勤己电气有限公司,ZHEJIANG KYNJEE ELECTRIC CO，LTD,12,17704,7205,20009
E7-B205,德扬智能装备（苏州）股份有限公司,"DEYUNG INTELLIGENT EQUIPMENT (SUZHOU) CO.,LTD.",12,16592,30,0
E7-B211,安徽鹏睿智能科技有限公司,"AnHui PengRui Intelligence Technology CO.,LTD",12,17456,889,19790
E7-B212,昆山渡扬数控机床设备有限公司,"KUNSHAN DUYANG CNC MACHINE TOOL equipment CO., LTD",12,16641,7039,19029
E7-B213,重庆德工精密机械有限公司,"Chongqing DEG PRECISION MACHINERY Co.,Ltd",12,16921,5293,19475
E7-B215,滕州市山东大汉智能科技有限公司,"Tengzhou Shandong Dahan Intelligent Technology Co., Ltd",12,16818,3135,18644
E7-B281,沧州市新玛特机床附件有限公司,"CANGZHOU XINMATE MAHINE TOOL ACCESSORIES CO.,LTD",12,17687,315,20398
E7-B282,深州市南护群山胶木有限责任公司,"Shenzhou City  Nanhuqunshan  Bakelite CO.,LTD",12,18259,314,20553
E7-B283,河北瑞奥机件制造有限公司,"Hebei Ruiao Machine Tool Accessories Producing Co., Ltd.",12,17616,260,20326
E7-B301,烟台环球机床装备股份有限公司,"Yantai Universal Machine Tool Equipment Co., Ltd.",12,17750,708,18482
E7-B302,三河同飞制冷股份有限公司,"Sanhe Tongfei Refrigeration Co., Ltd.",12,16625,715,16860
E7-B303,台州市浙东机床附件有限公司,"FUERDA -- Taizhou Zhedong Machine Tool Accessory Co., Ltd.",12,16937,721,17124
E7-B305,烟台开发区博森科技发展有限公司,"Yantai BOSEN Science & Technology Development Co., Ltd.",12,17889,717,20653
E7-B311,常州市新墅机床数控设备有限公司,"Changzhou Ya-Xing CNC Equipment Co., Ltd.",12,17119,710,0
E7-B312,青岛涵锐精密机械有限公司,"Qingdao Han Rui Precision  Machinery  Co., Ltd.",12,17310,727,20379
E7-B313,山东征宙机械股份有限公司,"Shandong Zhengzhou Machinery Co., Ltd.",12,17177,714,19903
E7-B321,台州市海建机床附件有限公司,"Taizhou Haijian Machine Tool Accessories Co., Ltd",12,18367,7795,16485
E7-B322,山东方正机床工具有限公司,"Shandong Fangzheng Machine Tools Co., Ltd.",12,16536,716,16811
E7-B323,山东崇德精密机械有限公司,"SHANDONG CHONGDE PRECISION MACHINERY CO.,LTD",12,17707,1859,17292
E7-B325,慈溪市奥菱机床附件有限公司,"Cixi Aoling Machine Tool Accessories Co., Ltd.",12,16591,719,16782
E7-B381,威海天诺数控机械有限公司,"Weihai Tecno Nc Machinery Co., Ltd.",12,17791,723,18131
E7-B382,平原县众旺精密机械有限公司,Pingyuan zhongwang precision machinery co. LTD,12,17437,738,0
E7-B383,江苏无锡建华机床附件集团有限公司,"WUXIJIANHUA Machine Tool Accessories Co., Ltd.",12,18210,705,20472
E7-B385,浙江众达机电设备有限公司,"Zhejiang zhongda electromechanical equipment co., ltd",12,16600,7578,0
E7-B386,昆山伊佳五金机械有限公司,"Kunshan Yijia Hardware Machinery Co., Ltd.",12,16662,704,0
E7-B387,武汉昌合阿美斯塔机械有限公司,"Wuhan Changhe Amestra Machine Co., Ltd.",12,17720,728,0
E7-B401,呼和浩特众环工贸股份有限公司,"Huhhot Zhonghuan Industry & Trade Co.,Ltd",12,17735,6531,16544
E7-B402,烟台重阳机械有限公司,"Yantai Chongyang Machinery Co., Ltd.",12,17522,730,16287
E7-B403,广州菱科自动化设备有限公司,"Guangzhou Link Automation Equipment Co., Ltd.",12,17369,720,0
E7-B411,江苏宏达数控科技股份有限公司,"Jiangsu Hongda CNC Technology Co., Ltd.",12,18112,722,19295
E7-B412,烟台杞杨机械有限公司,"Yantai Keeyun Machinery Co.,LTD",12,16985,729,18079
E7-B413,德州市佳瑞精密机械有限公司,"Dezhou Jiarui Precision Machinery Co., Ltd",12,16605,739,16327
E7-B415,四川韦斯特精密刀具有限公司,"SiChuan West Precision CNC Tools Manufacturing CO.,LTD",12,18407,6473,0
E7-B421,烟台众和机床附件有限公司,"YANTAIZHONGHE MACHINE TOOL ACCESSORY CO.,LTD",12,17838,4397,18012
E7-B422,山东欧诺威数控刀具有限公司,"Shandong Ounuowei Numerical Control Tool Co., Ltd.",12,17111,731,16963
E7-B423,烟台裕丰机床辅机有限公司,"Yantai Yufeng Machine Tool Accessories Co., Ltd.",12,17459,732,19021
E7-B425,烟台亿源数控机床附件有限公司,"YANTAI YIYUAN CNC MACHINE TOOL ACCESSORY CO.,LTD",12,17869,5074,16681
E7-B431,上海浦东同乐志刚机床附件有限公司,"Shanghai Pudong Tongle Zhigang Machine Tool Accessory Co., Ltd.",12,17794,712,17828
E7-B432,山东天马泰山机械集团有限公司,"SHANDONG  TMMT  GROUP   CO., LTD.",12,16589,3469,16309
E7-B433,德州普亿欧机械有限公司,"Dezhou Puyiou Machinery  Co.,Ltd.",12,16424,3166,19972
E7-B435,无锡德孚工装设备有限公司,"Def Tooling Equipment Co., Ltd.",12,17896,733,20499
E7-B481,台州大久机械有限公司,"TAIZHOU DAJIU MACHINERY CO.,LTD.",12,16704,725,19630
E7-B482,青岛瑞莱堡精密工业有限公司,"Qingdao Reliable precision Industry Co.,LTD",12,16685,3136,16315
E7-B483,台州市力歌机床附件有限公司,"Taizhou Leegood Machine tool Accessory co.,LTD",12,16604,956,16854
E7-B485,广东广磁智能科技有限公司,"GUANGDONG GUANGCI INTELLIGENT TECHNOLOGY CO.,LTD.",12,16939,7493,0
E7-B486,厦门天宏优势数控科技有限公司,"Xiamen Tianhong Advantage CNC Technology Co. , Ltd.",12,16848,6646,0
E7-B487,济宁冠鸿机械有限公司,"JINNING LONG CHAMPIONSHIP MACHINERY CO.,LTD",12,17671,6824,16648
E7-B501,莱州金万原机械有限公司,"Laizhou Jinwanyuan Machinery Co., Ltd.",12,16594,734,0
E7-B502,莆田沃埃尔德精密机械有限公司,"putian wooarde precision machinery co .,ltd.",12,17146,6909,19254
E7-B503,浙江顺马机床附件有限公司,"Zhejiang Shunma Machine Tool Accessories Co., Ltd.",12,17195,7571,0
