山东威达精工智能装备有限公司,"SHANDONG WEIDA PRECISION INTELLIGENT MACHINERY CO.,LTD",E7-A201,,,,,,,,,
安徽卓朴智能装备股份有限公司,"Anhui Zopo Intelligent Equipment Co., Ltd",E7-A202,,,,,,,,,
广东群策电机有限公司,"Chyun Tseh Industrial(Guang Dong)Co., Ltd.",E7-A281,,,,,,,,,
上海忠舍工业安防设备有限公司,"Chungshe Fire & Security Co., LTD.",E7-A282,,,,,,,,,
正耐（厦门）机械有限公司,"Zhengnai (Xiamen) Machinery Co., Ltd",E7-A283,,,,,,,,,
温岭市信宇机械有限公司,XY,E7-A285,,,,,,,,,
宁波贝递同步带有限公司,"Ningbo Beidi Synchronous Belt Co., Ltd.",E7-A286,,,,,,,,,
上海宝几金属有限公司,"Shanghai Baoji Metal Co., Ltd",E7-A287,,,,,,,,,
巨冈精工（广东）股份有限公司,"CATO Precision Machinery ( Guangdong ) Co., LTD",E7-A301,,,,,,,,,
全弗智能装备（南京）有限公司,"Transfor Intelligent Equipment (Nanjing) CO., LTD.",E7-A311,,,,,,,,,
广东安达智能装备股份有限公司,"Guangdong Anda Automation Solutions Co., Ltd.",E7-A312,,,,,,,,,
厦门扬森数控设备有限公司,"XIAMEN YANGSEN NC EQUIPMENT CO.,LTD",E7-A313,,,,,,,,,
四川简阳云海泵业有限公司,"Sichuan Jianyang Yunhai Pumps Co., Ltd.",E7-A381,,,,,,,,,
大连沓普科技有限公司,"TAPP DALIAN TECHNICAL Co.,Ltd",E7-A382,,,,,,,,,
苏州壹聪机床附件有限公司,"Suzhou One Machine Tool Accessories Co., Ltd.",E7-A383,,,,,,,,,
沧州金凯马机床附件制造有限公司,"Cangzhou Jinkaima Machine Tool Accessories Manufacturing Co., Ltd",E7-A385,,,,,,,,,
沧州市盛昊机床附件有限公司,"Cangzhou Shenghao Machine Tool Accessories Co., Ltd.",E7-A386,,,,,,,,,
欧思勒（苏州）密封技术有限公司,"Osealer (Suzhou) Sealing Technology Co., Ltd.",E7-A387,,,,,,,,,
黄山艾科装备科技有限公司,"Huangshan Aike Equipment Technology Co., Ltd.",E7-A401,,,,,,,,,
爱磁科技（宁波）有限公司,"AICI TECHNOLOGY(NINGBO)CO.,LTD.",E7-A402,,,,,,,,,
河北北方精艺机械制造有限公司,Hebei Beifangjingyi Machinery Manufacturing Co. LTD,E7-A411,,,,,,,,,
斯图加特数控装备（安徽）有限公司,"STUTTGART CNC EQUIPMENT (ANHUI) CO., LTD",E7-A412,,,,,,,,,
宁波劲尔精密机械有限公司,Ningbo JINER Precision Machinery Co.，Ltd,E7-A413,,,,,,,,,
盛达拖链系统（广东）有限公司,"Shengda drag chain system (Guangdong) Co. , Ltd.",E7-A415,,,,,,,,,
江苏舜佳智能科技有限公司,"Jiangsu Shunjia Intelligent Technology Co.,Ltd",E7-A421,,,,,,,,,
深圳丹弗科技有限公司,"Shenzhen Danfoo Technology Co., Ltd.",E7-A422,,,,,,,,,
沧州双狮机床部件有限公司,cangzhoushuangshi,E7-A431,,,,,,,,,
东莞市欧玛机床配件有限公司,"Ouma Machine Tool Parts Co., Ltd",E7-A432,,,,,,,,,
沧州艾森特机械制造有限公司,"Cangzhou Aisente Machinery Manufuring Co.,LTD",E7-A433,,,,,,,,,
迤峰拖链技术(江苏)有限公司,"Shanghai Zhefeng Equipment Co.,Ltd.",E7-A435,,,,,,,,,
浙江园牌机床附件有限公司,"Zhejiang Yuanpai Machine Tool Accessory Co., Ltd.",E7-A481,,,,,,,,,
上海奥佰瑞过滤设备有限公司,"Shanghai Obery Filter Co., LTD",E7-A482,,,,,,,,,
山东航睿精密机械有限公司,"Shandong Hangrui Precision Machinery Co., LTD",E7-A483,,,,,,,,,
临清众泰机械有限公司,Linqing Zhongtai Machinery Co. Ltd,E7-A485,,,,,,,,,
平原百斯特机械工具有限公司,"Pingyuan best machine tools.,ltd",E7-A486,,,,,,,,,
泗水县超越机械有限公司,"Sishui Cheyore Machinery Co.,LTD",E7-A487,,,,,,,,,
平原鑫盛精密机械有限公司,"PINGYUAN XINSHENG PRECISION MACHINERY CO., LTD",E7-A501,,,,,,,,,
莱州市金丰制钳有限公司,"Laizhou Jinfeng Vice Manufacturing Co., Ltd.",E7-A502,,,,,,,,,
沧州华宝机械制造有限公司,"CANGZHOU HUABAO MACHINERY MANUFACTURING CO.,LTD",E7-A503,,,,,,,,,
晋江市精特传动科技股份公司,"JINJIANG JINGTE TRANSMISSION TECHNOLOGY CO.,LTD",E7-A505,,,,,,,,,
德州创优精密机械有限公司,Dezhou chuangyou precision machinery co. LTD,E7-A506,,,,,,,,,
宁波润洲邦机械有限公司,"NINGBO RUNZHOUBANG MACHINERY CO.,LTD",E7-A507,,,,,,,,,
青岛新隆山机械工具有限公司,"QINGDAO XINLONGSHAN MACHINERY TOOL.CO.,LTD",E7-A508,,,,,,,,,
平原征昊机械有限公司,PINGYUAN ZHENGHAO MACHINERY CO. LTD.,E7-A509,,,,,,,,,
中国航空制造技术研究院,AVIC Manufacturing Technology Institute,E7-B001,,,,,,,,,
北京精雕科技集团有限公司,"Beijing Jingdiao Group Co., Ltd.",E7-B101,,,,,,,,,
汇专科技集团股份有限公司,"Conprofe Technology Group Co., Ltd.",E7-B111,,,,,,,,,
德州科浦沃数控功能部件有限公司,"Dezhou Kpuw CNC Functional Parts Co., Ltd.",E7-B181,,,,,,,,,
昆山壹杰斯机械防护科技有限公司,"Kunshan Aegis Mechanical Protection Technology Co., Ltd.",E7-B182,,,,,,,,,
青岛云科智能装备有限公司,"QINGDAO YUNKE INTELLIGENT EQUIPMENT CO., LTD",E7-B201,,,,,,,,,
南京威诺克智能科技有限公司,"Nanjing Winok intelligent Technology Co., LTD",E7-B202,,,,,,,,,
浙江勤己电气有限公司,ZHEJIANG KYNJEE ELECTRIC CO，LTD,E7-B203,,,,,,,,,
德扬智能装备（苏州）股份有限公司,"DEYUNG INTELLIGENT EQUIPMENT (SUZHOU) CO.,LTD.",E7-B205,,,,,,,,,
安徽鹏睿智能科技有限公司,"AnHui PengRui Intelligence Technology CO.,LTD",E7-B211,,,,,,,,,
昆山渡扬数控机床设备有限公司,"KUNSHAN DUYANG CNC MACHINE TOOL equipment CO., LTD",E7-B212,,,,,,,,,
重庆德工精密机械有限公司,"Chongqing DEG PRECISION MACHINERY Co.,Ltd",E7-B213,,,,,,,,,
滕州市山东大汉智能科技有限公司,"Tengzhou Shandong Dahan Intelligent Technology Co., Ltd",E7-B215,,,,,,,,,
沧州市新玛特机床附件有限公司,"CANGZHOU XINMATE MAHINE TOOL ACCESSORIES CO.,LTD",E7-B281,,,,,,,,,
深州市南护群山胶木有限责任公司,"Shenzhou City Nanhuqunshan Bakelite CO.,LTD",E7-B282,,,,,,,,,
河北瑞奥机件制造有限公司,"Hebei Ruiao Machine Tool Accessories Producing Co., Ltd.",E7-B283,,,,,,,,,
烟台环球机床装备股份有限公司,"Yantai Universal Machine Tool Equipment Co., Ltd.",E7-B301,,,,,,,,,
三河同飞制冷股份有限公司,"Sanhe Tongfei Refrigeration Co., Ltd.",E7-B302,,,,,,,,,
台州市浙东机床附件有限公司,"FUERDA -- Taizhou Zhedong Machine Tool Accessory Co., Ltd.",E7-B303,,,,,,,,,
烟台开发区博森科技发展有限公司,"Yantai BOSEN Science & Technology Development Co., Ltd.",E7-B305,,,,,,,,,
常州市新墅机床数控设备有限公司,"Changzhou Ya-Xing CNC Equipment Co., Ltd.",E7-B311,,,,,,,,,
青岛涵锐精密机械有限公司,"Qingdao Han Rui Precision Machinery Co., Ltd.",E7-B312,,,,,,,,,
山东征宙机械股份有限公司,"Shandong Zhengzhou Machinery Co., Ltd.",E7-B313,,,,,,,,,
台州市海建机床附件有限公司,"Taizhou Haijian Machine Tool Accessories Co., Ltd",E7-B321,,,,,,,,,
山东方正机床工具有限公司,"Shandong Fangzheng Machine Tools Co., Ltd.",E7-B322,,,,,,,,,
山东崇德精密机械有限公司,"SHANDONG CHONGDE PRECISION MACHINERY CO.,LTD",E7-B323,,,,,,,,,
慈溪市奥菱机床附件有限公司,"Cixi Aoling Machine Tool Accessories Co., Ltd.",E7-B325,,,,,,,,,
威海天诺数控机械有限公司,"Weihai Tecno Nc Machinery Co., Ltd.",E7-B381,,,,,,,,,
平原县众旺精密机械有限公司,Pingyuan zhongwang precision machinery co. LTD,E7-B382,,,,,,,,,
江苏无锡建华机床附件集团有限公司,"WUXIJIANHUA Machine Tool Accessories Co., Ltd.",E7-B383,,,,,,,,,
浙江众达机电设备有限公司,"Zhejiang zhongda electromechanical equipment co., ltd",E7-B385,,,,,,,,,
昆山伊佳五金机械有限公司,"Kunshan Yijia Hardware Machinery Co., Ltd.",E7-B386,,,,,,,,,
武汉昌合阿美斯塔机械有限公司,"Wuhan Changhe Amestra Machine Co., Ltd.",E7-B387,,,,,,,,,
呼和浩特众环工贸股份有限公司,"Huhhot Zhonghuan Industry & Trade Co.,Ltd",E7-B401,,,,,,,,,
烟台重阳机械有限公司,"Yantai Chongyang Machinery Co., Ltd.",E7-B402,,,,,,,,,
广州菱科自动化设备有限公司,"Guangzhou Link Automation Equipment Co., Ltd.",E7-B403,,,,,,,,,
江苏宏达数控科技股份有限公司,"Jiangsu Hongda CNC Technology Co., Ltd.",E7-B411,,,,,,,,,
烟台杞杨机械有限公司,"Yantai Keeyun Machinery Co.,LTD",E7-B412,,,,,,,,,
德州市佳瑞精密机械有限公司,"Dezhou Jiarui Precision Machinery Co., Ltd",E7-B413,,,,,,,,,
四川韦斯特精密刀具有限公司,"SiChuan West Precision CNC Tools Manufacturing CO.,LTD",E7-B415,,,,,,,,,
烟台众和机床附件有限公司,"YANTAIZHONGHE MACHINE TOOL ACCESSORY CO.,LTD",E7-B421,,,,,,,,,
山东欧诺威数控刀具有限公司,"Shandong Ounuowei Numerical Control Tool Co., Ltd.",E7-B422,,,,,,,,,
烟台裕丰机床辅机有限公司,"Yantai Yufeng Machine Tool Accessories Co., Ltd.",E7-B423,,,,,,,,,
烟台亿源数控机床附件有限公司,"YANTAI YIYUAN CNC MACHINE TOOL ACCESSORY CO.,LTD",E7-B425,,,,,,,,,
上海浦东同乐志刚机床附件有限公司,"Shanghai Pudong Tongle Zhigang Machine Tool Accessory Co., Ltd.",E7-B431,,,,,,,,,
山东天马泰山机械集团有限公司,"SHANDONG TMMT GROUP CO., LTD.",E7-B432,,,,,,,,,
德州普亿欧机械有限公司,"Dezhou Puyiou Machinery Co.,Ltd.",E7-B433,,,,,,,,,
无锡德孚工装设备有限公司,"Def Tooling Equipment Co., Ltd.",E7-B435,,,,,,,,,
台州大久机械有限公司,"TAIZHOU DAJIU MACHINERY CO.,LTD.",E7-B481,,,,,,,,,
青岛瑞莱堡精密工业有限公司,"Qingdao Reliable precision Industry Co.,LTD",E7-B482,,,,,,,,,
台州市力歌机床附件有限公司,"Taizhou Leegood Machine tool Accessory co.,LTD",E7-B483,,,,,,,,,
广东广磁智能科技有限公司,"GUANGDONG GUANGCI INTELLIGENT TECHNOLOGY CO.,LTD.",E7-B485,,,,,,,,,
厦门天宏优势数控科技有限公司,"Xiamen Tianhong Advantage CNC Technology Co. , Ltd.",E7-B486,,,,,,,,,
济宁冠鸿机械有限公司,"JINNING LONG CHAMPIONSHIP MACHINERY CO.,LTD",E7-B487,,,,,,,,,
莱州金万原机械有限公司,"Laizhou Jinwanyuan Machinery Co., Ltd.",E7-B501,,,,,,,,,
莆田沃埃尔德精密机械有限公司,"putian wooarde precision machinery co .,ltd.",E7-B502,,,,,,,,,
浙江顺马机床附件有限公司,"Zhejiang Shunma Machine Tool Accessories Co., Ltd.",E7-B503,,,,,,,,,
临沂市兰山区宇彤精密机械厂,"Qingdao Ferretec Co.,Ltd.",E7-B505,,,,,,,,,
莱州市义盛精密机床附件有限公司,"Laizhou Yisheng Precision Tool Accessory Co., Ltd.",E7-B506,,,,,,,,,
青岛百一零点精密制造有限公司,"Qingdao Baiyi Zero Point Engineering Co.,Ltd",E7-B507,,,,,,,,,
台州市飞鹰机械制造有限公司,"Fly Eagle Machinery Manufacture Co., Ltd.",E7-B508,,,,,,,,,
宜兴市旭驰机械有限公司,"Yixing Yuk Chi Machinery Co. , Ltd.",E7-B509,,,,,,,,,
中国通用技术（集团）控股有限责任公司,"China General Technology (Group) Holding Co., Ltd",N1-A001,,,,,,,,,
杭州三相科技有限公司,"Hangzhou Three Phases Technology, Co., Ltd",N1-A001 - 1,,,,,,,,,
清能德创电气技术（北京）有限公司,"Tsino-Dynatron Electrical technology (Beijing) Co., Ltd.",N1-A001-2,,,,,,,,,
昆明道斯机床有限公司,"TOS KUNMING MACHINE TOOL CO., LTD",N1-A001-3,,,,,,,,,
朗快智能科技（杭州）有限公司,"FAP Tech (Hangzhou) Co., Ltd.",N1-A201,,,,,,,,,
浙江西菱股份有限公司,"Zhejiang Xiling Co., Ltd.",N1-A202,,,,,,,,,
台州市速技高机床设备有限公司,"TAIZHOU SUJEGO MACHINE TOOL EQUIPMENT CO., LTD.",N1-A203,,,,,,,,,
山东普利森集团有限公司,"Shandong Precion Group Co., Ltd.",N1-A211,,,,,,,,,
德州冠鲁精密机械制造有限公司,"Dezhou Guanlu Precision Machinery Co., Ltd.",N1-A212,,,,,,,,,
浙江双正科技股份有限公司,"Zhejiang Shuangzheng Technology Co,.Ltd",N1-A213,,,,,,,,,
浙江铭文智能科技有限公司,"Zhejiang Mingwen Intelligent Technology Co., Ltd.",N1-A281,,,,,,,,,
洛阳博盈轴承有限公司,"Luoyang Boying Bearing Co.,Ltd",N1-A282,,,,,,,,,
陕西金石机械制造有限公司,"Shaanxi Golden Stone Machinery Manufacturing Co., Ltd.",N1-A283,,,,,,,,,
深圳市爱贝科精密工业股份有限公司,"Shenzhen ABIG Precision Industry Co.,Ltd",N1-A301,,,,,,,,,
浙江景耀数控科技有限公司,"Zhejiang Jingyao CNC Technology Co., Ltd.",N1-A302,,,,,,,,,
深圳市速锋科技股份有限公司,"Shenzhen SuFeng Technology Co., Ltd",N1-A303,,,,,,,,,
江苏恒立液压股份有限公司,"Jiangsu Hengli Hydraulic Co., Ltd.",N1-A305,,,,,,,,,
浙江优特轴承有限公司,"Zhejiang UTE Bearing Co., LTD",N1-A311,,,,,,,,,
东莞市深亚精密机械有限公司,"Dongguan Sinya Precision Machinery Co., LTD",N1-A312,,,,,,,,,
河北力准机械制造有限公司,"MASTER METAL CO.,LTD.",N1-A313,,,,,,,,,
中国机械总院集团海西（福建）分院有限公司,"Haixi (Fujian) Institute,China Academy of Machinery Science&Technology Group",N1-A315,,,,,,,,,
山东铠沃机械有限公司,Kaiwo Machinery,N1-A381,,,,,,,,,
福建利尼尔智能科技有限公司,SLM MOTION TECHNOLOGY,N1-A382,,,,,,,,,
武汉国威重型机床股份有限公司,"Wuhan Guowei Heavy Duty Machine Tool Co., Ltd.",N1-A383,,,,,,,,,
德州三嘉机器制造有限公司,"Dezhou Sanjia Machine Manufacturing CO.,Ltd",N1-A385,,,,,,,,,
遵化市山工重型机械制造有限公司,"Zunhua Shangong Heavy Machinery Manufacturing Co., Ltd.",N1-A386,,,,,,,,,
台州力山机械有限公司,"TAIZHOU LISHAN MACHINERY CO., LTD.",N1-A387,,,,,,,,,
江苏星晨高速电机有限公司,"Jiangsu Xingchen High-Speed Electricmotor Co., Ltd.",N1-A401,,,,,,,,,
无锡雨露精工有限公司,"WUXI RAIN&DEW SEIKO CO.,LTD",N1-A402,,,,,,,,,
亚资科技股份有限公司,"YAZI SCIENCE&TECHNOLOGY CO.,LTD",N1-A403,,,,,,,,,
泰安海纳轴研科技有限公司,"Tai'an Haina Spindle Science & Technology Co., Ltd.",N1-A411,,,,,,,,,
广州市锐恒科技有限公司,"Guangzhou Ruiheng science &technology co.,ltd",N1-A412,,,,,,,,,
山捷机床工具（山东）有限公司,"Shanjie Machine Tools（Shandong ） Co.,Ltd",N1-A413,,,,,,,,,
江苏翰琪电机股份有限公司,"Jiangsu HQD Spindle Motor Co., Ltd.",N1-A415,,,,,,,,,
靖江市建肯高速电机有限公司,"Jingjiang City Jianken High-Speed Electricmotor Co., Ltd.",N1-A416,,,,,,,,,
江苏领臣精密机械有限公司,"JIANGSU LINCH PRECISION MACHINERY Co.,Ltd.",N1-A421,,,,,,,,,
洛阳汇普轴承有限公司,"LUOYANG HUIPU BEARING MANUFACTURE CO.,LTD",N1-A422,,,,,,,,,
无锡三立机器人技术有限公司,"WUXI SANLI ROBOT TECHNOLOGY CO., LTD",N1-A423,,,,,,,,,
上海添佶轴承科技有限公司,"Shanghai Tim Growing Bearing Co., Ltd.",N1-A431,,,,,,,,,
大连瑞丰中轴科技发展有限公司,"Dalian Ruifeng Central Axis Technology Development Co., Ltd",N1-A432,,,,,,,,,
北京双旭科技有限公司,"Beijing Shuangxu Technology Co., Ltd.",N1-A433,,,,,,,,,
南元泵业有限公司,Nanyuan pump industry co. LTD,N1-A435,,,,,,,,,
洛阳速锋主轴科技有限公司,"Luoyang SUF Spindle Technologies CO.,LTD",N1-A481,,,,,,,,,
安阳市政星机械有限公司,"Anyang Zhengxing Machinery Co., Ltd",N1-A482,,,,,,,,,
瓦房店天久轴承科技有限公司,"Wafangdian Tianjiu Bearings Technology Co., Ltd.",N1-A483,,,,,,,,,
沃中孚精密主轴昆山有限公司,Wozf spindle KunShan Co.Ltd.,N1-A485,,,,,,,,,
洛阳普瑞森精密轴承有限公司,"Luoyang Precision Bearing Co .,Ltd",N1-A486,,,,,,,,,
瓦房店金北轴承制造有限公司,"Wafangdian Jinbei Bearing Manufacturing Co., Ltd.",N1-A487,,,,,,,,,
上海原创精密机床主轴有限公司,"ShanHai Creater Precision Machine Tools Spindle CO.,LTD",N1-A501,,,,,,,,,
北京航空精研机电技术有限公司,"Beijing Aeronautics Jingyan Mechanical & Electronic Technology Co., Ltd.",N1-A502,,,,,,,,,
北京东方精益机械设备有限公司,"Beijing Dongfangjingyi Mechanical Equipment Co., Ltd.",N1-A503,,,,,,,,,
北京智航精密机电有限公司,Beijing Bei Hang Precision Electronics Co，Ltd.,N1-A505,,,,,,,,,
江苏腾旋科技股份有限公司,"TENGXUAN TECHNOLOGY CO.,LTD.",N1-A506,,,,,,,,,
新研（杭州）精密科技有限公司,InnoRsch (Hangzhou)Precision Technology Co.，Ltd.,N1-A507,,,,,,,,,
杭州蕙勒智能科技股份有限公司,HANGZHOU WHEELER GENERAL MACHINERY INCORPORATED CO LTD.,N1-B201,,,,,,,,,
济南章力机械有限公司,"Jinan Zhangli Mechanical Co., Ltd.",N1-B202,,,,,,,,,
南阳市中捷数控科技有限公司,"Nanyang Zonjet CNC Technology Co., Ltd.",N1-B211,,,,,,,,,
广东利工设备有限公司,"Guangdong Ligong Equipment Co., LTD",N1-B212,,,,,,,,,
湖南九五精机有限责任公司,"Hunan Jove Precision Machine Co., Ltd.",N1-B213,,,,,,,,,
苏州速易德工业装备系统有限公司,"Suzhou SET Industrial Equipment System Co.,LTD.",N1-B281,,,,,,,,,
雄名精机（上海）有限公司,"XiongMing Precision Machine (Shanghai)Co.,Ltd",N1-B282,,,,,,,,,
广东凯特精密机械有限公司,"Guangdong Height Precision Machinery Co., Ltd.",N1-B301,,,,,,,,,
岐山北方机械有限公司,"Qishan North Mechanism Co., Ltd.",N1-B302,,,,,,,,,
江苏晨光数控机床有限公司,"Jiangsu Chenguang CNC Machine Tool Co., Ltd.",N1-B303,,,,,,,,,
浙江得利亚自动化制造有限公司,"Zhejiang DLY Automation Manufacture Co.,Ltd",N1-B305,,,,,,,,,
丽水市杰祥科技有限公司,"LISHUI JIEXIANG TECHNOLOGY CO.,LTD",N1-B306,,,,,,,,,
广州市敏嘉制造技术有限公司,"Guangzhou Minjia Manufacturing Technology Co., Ltd.",N1-B311,,,,,,,,,
普勒宇传动科技（浙江）有限公司,puleyu transmission,N1-B313,,,,,,,,,
青岛高端轴承研究院,Qingdao Premier Bearing Institute,N1-B315,,,,,,,,,
无锡贝斯特精机股份有限公司,"Wuxi Best Precision Machinery Co., Ltd.",N1-B316,,,,,,,,,
浙江精久轴承工业有限公司,"Zhejiang Jingjiu Bearings Industrial Co., Ltd.",N1-B381,,,,,,,,,
乐清市三环精密机械有限公司,"Yueqing Three Ring Precision Machinery Co., Ltd",N1-B382,,,,,,,,,
河北金佳特精密机械有限公司,"Hebei Jinjiate Precision Machinery Co., Ltd",N1-B383,,,,,,,,,
怀来霹西自动化技术有限公司,"PC Automation Co.,Ltd.Huailai",N1-B385,,,,,,,,,
上海雄联精密机械配件有限公司,"SHANGHAI SURELEN PRECISION MECHANICAL ACCESSORIES CO,LTD",N1-B386,,,,,,,,,
山东华准机械有限公司,"HZMotion (Shandong) Co., Ltd.",N1-B387,,,,,,,,,
人本集团上海轴承有限公司,C&U Group Shanghai Bearing Co.，LTD.,N1-B401,,,,,,,,,
无锡博华机电有限公司,"Wuxi BoHua Electromechanical Co.,Ltd",N1-B402,,,,,,,,,
欧伯朗精工(江苏)有限公司,"OBR PRECISION (JIANGSU) CO.,LTD",N1-B403,,,,,,,,,
浙江福轴科技有限公司,FuZhou Technology,N1-B405,,,,,,,,,
洛阳鸿元轴承科技有限公司,"Luoyang Hongyuan Bearing Technology Co., Ltd.",N1-B411,,,,,,,,,
常州市道铖精密机械有限公司,"ChangZhou DaoCheng Precision Machinery Co.,Ltd",N1-B412,,,,,,,,,
洛阳众悦精密轴承有限公司,"LUOYANG ZHONGYUE PRECISION BEARING CO.,LTD",N1-B413,,,,,,,,,
苏州长城精工科技股份有限公司,"CSC Bearing Co., Ltd.",N1-B415,,,,,,,,,
湖北精明数控机床有限公司,HBJMSKJCYXGS,N1-B421,,,,,,,,,
浙江浩丰精密机械有限公司,"Zhejiang Haofeng Precision Machinery Co., Ltd",N1-B422,,,,,,,,,
杭州一佳精密轴承有限公司,"Hangzhou Yijia Precision Bearing Co., Ltd",N1-B481,,,,,,,,,
广东文楠机械科技有限公司,"GuangDong Wennan Machinery Technology Co.,Ltd",N1-B482,,,,,,,,,
山东平川机械设备有限公司,"SHANDONG PINGCHUAN MACHINERY EQUIPMENT CO,.LTD",N1-B483,,,,,,,,,
洛阳欧纳轴承有限公司,"LUOYANG OUNA BEARING CO,. LTD.",N1-B485,,,,,,,,,
安阳华安通用主轴科技有限公司,Anyang Hua-An General Spindle Technology Ltd,N1-B486,,,,,,,,,
江苏思维福特机械科技股份有限公司,"Jiangsu Swift Machinery Technology Co., Ltd.",N1-B501,,,,,,,,,
厦门势拓伺服科技股份有限公司,"XIAMEN CIITTO SERVO-MOTOR TECHNOLOGY CO.,LTD.",N1-B502,,,,,,,,,
西安斯米特传动科技有限公司,"XI'AN SCHMIDT TRANSMISSION TECHNOLOGY CO.,LTD.",N1-B503,,,,,,,,,
河北银河轴承有限公司,"Hebei Yinhe Bearing Co.,Ltd",N1-B505,,,,,,,,,
青岛凯迈克机械有限公司,"Qingdao Kaimac Machinery Co., Ltd.",N1-B506,,,,,,,,,
南通第五机床有限公司,"Nantong No.5 Machine Tool Co., Ltd.",N1-B507,,,,,,,,,
京瓷（中国）商贸有限公司 上海分公司,KYOCERA(CHINA)SALES&TRADING CORPORATION,N2-A001,,,,,,,,,
